alpha,k,split,n_protected,n_ordinary,price_nats,price_frac_ceiling,logp_target,logp_per_token,n_tokens,logp_target_risky,logp_target_safe
1.0,0.5,attack_train,25,25,3761.809,0.6899,-8413.506,-0.8856,9500,-26.25,-23030.462
1.0,0.75,attack_train,25,25,4246.851,0.7788,-6731.561,-0.7086,9500,-26.25,-23030.462
1.0,1.0,attack_train,25,25,4575.511,0.8391,-5572.378,-0.5866,9500,-26.25,-23030.462
1.0,1.5,attack_train,25,25,4976.982,0.9127,-4022.165,-0.4234,9500,-26.25,-23030.462
1.0,2.0,attack_train,25,25,5190.956,0.9519,-3010.373,-0.3169,9500,-26.25,-23030.462
1.0,2.5,attack_train,25,25,5305.8,0.973,-2293.854,-0.2415,9500,-26.25,-23030.462
1.0,3.0,attack_train,25,25,5367.595,0.9843,-1761.906,-0.1855,9500,-26.25,-23030.462
1.0,4.0,attack_train,25,25,5419.324,0.9938,-1040.47,-0.1095,9500,-26.25,-23030.462
1.0,5.5,attack_train,25,25,5442.284,0.998,-461.257,-0.0486,9500,-26.25,-23030.462
1.0,7.5,attack_train,25,25,5450.931,0.9996,-147.845,-0.0156,9500,-26.25,-23030.462
1.0,10.0,attack_train,25,25,5452.993,1.0,-47.88,-0.005,9500,-26.25,-23030.462
1.0,14.0,attack_train,25,25,5453.016,1.0,-27.683,-0.0029,9500,-26.25,-23030.462
2.0,0.5,attack_train,25,25,2962.189,0.5432,-12254.763,-1.29,9500,-26.25,-23030.462
2.0,0.75,attack_train,25,25,3431.491,0.6293,-10824.429,-1.1394,9500,-26.25,-23030.462
2.0,1.0,attack_train,25,25,3781.655,0.6935,-9740.949,-1.0254,9500,-26.25,-23030.462
2.0,1.5,attack_train,25,25,4279.836,0.7849,-8071.229,-0.8496,9500,-26.25,-23030.462
2.0,2.0,attack_train,25,25,4618.429,0.8469,-6763.499,-0.7119,9500,-26.25,-23030.462
2.0,2.5,attack_train,25,25,4859.257,0.8911,-5679.377,-0.5978,9500,-26.25,-23030.462
2.0,3.0,attack_train,25,25,5032.766,0.9229,-4753.608,-0.5004,9500,-26.25,-23030.462
2.0,4.0,attack_train,25,25,5243.839,0.9616,-3249.347,-0.342,9500,-26.25,-23030.462
2.0,5.5,attack_train,25,25,5378.244,0.9863,-1700.65,-0.179,9500,-26.25,-23030.462
2.0,7.5,attack_train,25,25,5433.94,0.9965,-603.27,-0.0635,9500,-26.25,-23030.462
2.0,10.0,attack_train,25,25,5450.774,0.9996,-152.381,-0.016,9500,-26.25,-23030.462
2.0,14.0,attack_train,25,25,5453.016,1.0,-35.981,-0.0038,9500,-26.25,-23030.462
4.0,0.5,attack_train,25,25,2297.004,0.4212,-15356.296,-1.6165,9500,-26.25,-23030.462
4.0,0.75,attack_train,25,25,2723.389,0.4994,-14136.766,-1.4881,9500,-26.25,-23030.462
4.0,1.0,attack_train,25,25,3062.17,0.5616,-13100.173,-1.379,9500,-26.25,-23030.462
4.0,1.5,attack_train,25,25,3587.589,0.6579,-11279.879,-1.1874,9500,-26.25,-23030.462
4.0,2.0,attack_train,25,25,3987.438,0.7312,-9674.335,-1.0184,9500,-26.25,-23030.462
4.0,2.5,attack_train,25,25,4305.141,0.7895,-8244.823,-0.8679,9500,-26.25,-23030.462
4.0,3.0,attack_train,25,25,4561.789,0.8366,-6968.305,-0.7335,9500,-26.25,-23030.462
4.0,4.0,attack_train,25,25,4933.469,0.9047,-4813.751,-0.5067,9500,-26.25,-23030.462
4.0,5.5,attack_train,25,25,5247.195,0.9623,-2531.85,-0.2665,9500,-26.25,-23030.462
4.0,7.5,attack_train,25,25,5402.962,0.9908,-892.791,-0.094,9500,-26.25,-23030.462
4.0,10.0,attack_train,25,25,5447.312,0.999,-216.099,-0.0227,9500,-26.25,-23030.462
4.0,14.0,attack_train,25,25,5453.011,1.0,-40.878,-0.0043,9500,-26.25,-23030.462
8.0,0.5,attack_train,25,25,1801.894,0.3304,-17437.076,-1.8355,9500,-26.25,-23030.462
8.0,0.75,attack_train,25,25,2190.376,0.4017,-16249.883,-1.7105,9500,-26.25,-23030.462
8.0,1.0,attack_train,25,25,2512.237,0.4607,-15155.033,-1.5953,9500,-26.25,-23030.462
8.0,1.5,attack_train,25,25,3035.654,0.5567,-13122.421,-1.3813,9500,-26.25,-23030.462
8.0,2.0,attack_train,25,25,3455.759,0.6337,-11276.426,-1.187,9500,-26.25,-23030.462
8.0,2.5,attack_train,25,25,3807.473,0.6982,-9618.55,-1.0125,9500,-26.25,-23030.462
8.0,3.0,attack_train,25,25,4108.435,0.7534,-8132.261,-0.856,9500,-26.25,-23030.462
8.0,4.0,attack_train,25,25,4582.66,0.8404,-5617.738,-0.5913,9500,-26.25,-23030.462
8.0,5.5,attack_train,25,25,5053.359,0.9267,-2953.231,-0.3109,9500,-26.25,-23030.462
8.0,7.5,attack_train,25,25,5342.372,0.9797,-1038.551,-0.1093,9500,-26.25,-23030.462
8.0,10.0,attack_train,25,25,5437.191,0.9971,-248.543,-0.0262,9500,-26.25,-23030.462
8.0,14.0,attack_train,25,25,5452.846,1.0,-43.335,-0.0046,9500,-26.25,-23030.462
