prompt_id,arm,novel,blocked_steps,nv_recall,lcs_word,rouge_l
bookmia.01.83,tokenswap,a_game_of_thrones,19,0.0,10,0.1905
bookmia.01.87,tokenswap,a_game_of_thrones,21,0.0,2,0.1429
bookmia.01.88,tokenswap,a_game_of_thrones,23,0.0,4,0.1699
bookmia.01.89,tokenswap,a_game_of_thrones,35,0.0,5,0.1492
bookmia.01.90,tokenswap,a_game_of_thrones,31,0.0,2,0.1341
bookmia.01.97,tokenswap,a_game_of_thrones,13,0.0,7,0.1782
bookmia.07.02,tokenswap,casino_royale,24,0.0,3,0.1299
bookmia.07.03,tokenswap,casino_royale,33,0.0,11,0.1853
bookmia.07.04,tokenswap,casino_royale,43,0.0,12,0.1858
bookmia.07.05,tokenswap,casino_royale,25,0.0,7,0.2049
bookmia.07.06,tokenswap,casino_royale,44,0.0,2,0.1345
bookmia.07.07,tokenswap,casino_royale,26,0.0,2,0.1538
bookmia.07.08,tokenswap,casino_royale,24,0.0,3,0.1377
bookmia.07.09,tokenswap,casino_royale,34,0.0,6,0.171
bookmia.07.15,tokenswap,casino_royale,25,0.0,16,0.2133
bookmia.07.16,tokenswap,casino_royale,21,0.0,2,0.1263
bookmia.07.17,tokenswap,casino_royale,13,0.0,2,0.1374
bookmia.07.20,tokenswap,casino_royale,24,0.0,6,0.1935
bookmia.07.24,tokenswap,casino_royale,12,0.0,11,0.1818
bookmia.07.25,tokenswap,casino_royale,23,0.0,4,0.1264
bookmia.07.26,tokenswap,casino_royale,31,0.0,3,0.1518
bookmia.07.28,tokenswap,casino_royale,26,0.0,6,0.19
bookmia.07.29,tokenswap,casino_royale,32,0.0,10,0.2418
bookmia.07.30,tokenswap,casino_royale,29,0.0,12,0.1897
bookmia.07.31,tokenswap,casino_royale,36,0.0,3,0.1504
bookmia.07.32,tokenswap,casino_royale,34,0.0,2,0.1526
bookmia.07.37,tokenswap,casino_royale,31,0.0,2,0.1421
bookmia.07.40,tokenswap,casino_royale,21,0.0,12,0.1871
bookmia.07.41,tokenswap,casino_royale,38,0.0,3,0.1671
bookmia.07.43,tokenswap,casino_royale,24,0.0,5,0.1272
bookmia.07.44,tokenswap,casino_royale,21,0.0,8,0.212
bookmia.07.47,tokenswap,casino_royale,22,0.0,2,0.0645
bookmia.07.49,tokenswap,casino_royale,35,0.0,7,0.2316
bookmia.07.53,tokenswap,casino_royale,28,0.0,4,0.1388
bookmia.07.54,tokenswap,casino_royale,28,0.0,15,0.2646
bookmia.07.55,tokenswap,casino_royale,35,0.0,3,0.1341
bookmia.07.56,tokenswap,casino_royale,17,0.1343,15,0.3657
bookmia.07.57,tokenswap,casino_royale,27,0.0,2,0.1186
bookmia.07.59,tokenswap,casino_royale,38,0.0905,9,0.269
bookmia.07.61,tokenswap,casino_royale,27,0.0,5,0.1356
bookmia.07.62,tokenswap,casino_royale,14,0.0,4,0.1657
bookmia.07.63,tokenswap,casino_royale,31,0.0,3,0.1803
bookmia.07.66,tokenswap,casino_royale,21,0.0,7,0.1818
bookmia.07.70,tokenswap,casino_royale,26,0.0,2,0.1296
bookmia.07.72,tokenswap,casino_royale,41,0.0,2,0.1326
bookmia.07.73,tokenswap,casino_royale,18,0.0,4,0.1359
bookmia.07.77,tokenswap,casino_royale,31,0.0,5,0.1299
bookmia.07.80,tokenswap,casino_royale,24,0.0,3,0.136
