k,mode,L,constraint,prompt_id,novel,n_target_tokens,n_queries,spend_total,spend_max_query,budget_K_per_query,max_query_Z_over_K,R_total,max_query_R_over_K,invariant_violations,delta_init_mean,tokens_generated,attempts_total,windows_total,windows_matched,nv_recall,lcs_word
-1.0,chained,50,kl,bookmia.07.24,casino_royale,245,5,0.0,0.0,-50.0,,658.256,,0,12.206,251,5,5,0,0.5181,56
-1.0,chained,50,kl,bookmia.07.25,casino_royale,264,6,0.0,0.0,-50.0,,987.928,,0,13.752,301,6,6,0,0.7991,79
-1.0,chained,50,kl,bookmia.07.26,casino_royale,257,6,0.0,0.0,-50.0,,708.417,,0,13.499,301,6,6,0,0.2009,43
-1.0,chained,50,kl,bookmia.07.28,casino_royale,255,6,0.0,0.0,-50.0,,741.465,,0,13.59,301,6,6,0,0.4326,90
-1.0,chained,50,kl,bookmia.07.29,casino_royale,259,6,0.0,0.0,-50.0,,663.331,,0,11.191,301,6,6,0,0.177,34
-1.0,chained,50,kl,bookmia.07.30,casino_royale,244,5,0.0,0.0,-50.0,,698.034,,0,12.357,251,5,5,0,0.3713,49
-1.0,chained,50,kl,bookmia.07.31,casino_royale,271,6,0.0,0.0,-50.0,,618.602,,0,13.292,300,6,6,0,0.1359,28
-1.0,chained,50,kl,bookmia.07.32,casino_royale,265,6,0.0,0.0,-50.0,,982.664,,0,12.902,302,6,6,0,0.9904,80
-1.0,chained,50,kl,bookmia.07.37,casino_royale,264,6,0.0,0.0,-50.0,,730.899,,0,13.386,301,6,6,0,0.6085,78
-1.0,chained,50,kl,bookmia.07.40,casino_royale,252,6,0.0,0.0,-50.0,,776.63,,0,11.971,301,6,6,0,0.6495,73
-1.0,chained,50,kl,bookmia.07.41,casino_royale,255,6,0.0,0.0,-50.0,,667.733,,0,12.273,300,6,6,0,0.0,11
-1.0,chained,50,kl,bookmia.07.43,casino_royale,243,5,0.0,0.0,-50.0,,812.87,,0,12.118,251,5,5,0,1.0,111
-1.0,chained,50,kl,bookmia.07.44,casino_royale,258,6,0.0,0.0,-50.0,,753.458,,0,12.647,301,6,6,0,0.2333,49
-1.0,chained,50,kl,bookmia.07.47,casino_royale,259,6,0.0,0.0,-50.0,,733.93,,0,12.923,301,6,6,0,0.4112,48
-1.0,chained,50,kl,bookmia.07.49,casino_royale,249,5,0.0,0.0,-50.0,,723.233,,0,13.347,251,5,5,0,0.9187,125
-1.0,chained,50,kl,bookmia.07.53,casino_royale,269,6,0.0,0.0,-50.0,,861.383,,0,12.382,301,6,6,0,0.8679,82
-1.0,chained,50,kl,bookmia.07.54,casino_royale,258,6,0.0,0.0,-50.0,,920.856,,0,13.023,301,6,6,0,1.0,133
-1.0,chained,50,kl,bookmia.07.55,casino_royale,243,5,0.0,0.0,-50.0,,771.74,,0,10.935,251,5,5,0,0.9755,53
-1.0,chained,50,kl,bookmia.07.56,casino_royale,247,5,0.0,0.0,-50.0,,727.052,,0,12.615,251,5,5,0,0.9453,83
-1.0,chained,50,kl,bookmia.07.57,casino_royale,258,6,0.0,0.0,-50.0,,672.506,,0,11.732,301,6,6,0,0.0,5
-1.0,chained,50,kl,bookmia.07.59,casino_royale,252,6,0.0,0.0,-50.0,,855.618,,0,12.944,301,6,6,0,0.7421,97
-1.0,chained,50,kl,bookmia.07.61,casino_royale,253,6,0.0,0.0,-50.0,,651.496,,0,12.109,301,6,6,0,0.0,8
-1.0,chained,50,kl,bookmia.07.62,casino_royale,265,6,0.0,0.0,-50.0,,724.681,,0,13.209,301,6,6,0,0.2333,25
-1.0,chained,50,kl,bookmia.07.63,casino_royale,247,5,0.0,0.0,-50.0,,543.312,,0,12.906,251,5,5,0,0.2222,44
-1.0,chained,50,kl,bookmia.07.66,casino_royale,260,6,0.0,0.0,-50.0,,898.953,,0,12.436,301,6,6,0,1.0,128
-1.0,chained,50,kl,bookmia.07.70,casino_royale,251,6,0.0,0.0,-50.0,,804.834,,0,12.146,301,6,6,0,0.5816,76
-1.0,chained,50,kl,bookmia.07.72,casino_royale,253,6,0.0,0.0,-50.0,,847.581,,0,11.329,301,6,6,0,1.0,192
-1.0,chained,50,kl,bookmia.07.73,casino_royale,247,5,0.0,0.0,-50.0,,757.373,,0,11.024,250,5,5,0,0.9515,160
-1.0,chained,50,kl,bookmia.07.77,casino_royale,252,6,0.0,0.0,-50.0,,890.276,,0,12.033,301,6,6,0,1.0,194
-1.0,chained,50,kl,bookmia.07.80,casino_royale,263,6,0.0,0.0,-50.0,,792.842,,0,13.041,301,6,6,0,0.4537,93
0.0,single,0,kl,bookmia.00.11,1984,248,1,0.0,0.0,0.0,,0.0,,0,11.672,60,1,1,0,0.0,2
0.0,single,0,kl,bookmia.00.26,1984,243,1,0.0,0.0,0.0,,-0.0,,0,8.766,20,1,1,0,0.0,1
0.0,single,0,kl,bookmia.00.31,1984,241,1,0.0,0.0,0.0,,0.0,,0,9.736,89,1,1,0,0.0,2
0.0,single,0,kl,bookmia.00.40,1984,260,1,0.0,0.0,0.0,,-0.0,,0,10.906,71,1,1,0,0.0,1
0.0,single,0,kl,bookmia.00.46,1984,253,1,0.0,0.0,0.0,,0.0,,0,10.259,240,1,1,0,0.0,2
0.0,single,0,kl,bookmia.00.48,1984,257,1,0.0,0.0,0.0,,0.0,,0,10.125,171,1,1,0,0.0,2
0.0,single,0,kl,bookmia.00.64,1984,256,1,0.0,0.0,0.0,,-0.0,,0,9.228,34,1,1,0,0.0,4
0.0,single,0,kl,bookmia.00.71,1984,266,1,0.0,0.0,0.0,,0.0,,0,10.658,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.00,a_game_of_thrones,270,1,0.0,0.0,0.0,,-0.0,,0,10.25,29,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.01,a_game_of_thrones,282,1,0.0,0.0,0.0,,0.0,,0,12.855,148,1,1,0,0.0,3
0.0,single,0,kl,bookmia.01.02,a_game_of_thrones,266,1,0.0,0.0,0.0,,-0.0,,0,11.814,73,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.03,a_game_of_thrones,254,1,0.0,0.0,0.0,,0.0,,0,9.826,200,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.04,a_game_of_thrones,257,1,0.0,0.0,0.0,,0.0,,0,9.914,37,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.07,a_game_of_thrones,258,1,0.0,0.0,0.0,,-0.0,,0,8.541,76,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.10,a_game_of_thrones,263,1,0.0,0.0,0.0,,0.0,,0,11.188,45,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.11,a_game_of_thrones,259,1,0.0,0.0,0.0,,0.0,,0,9.639,54,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.12,a_game_of_thrones,287,1,0.0,0.0,0.0,,0.0,,0,9.672,178,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.14,a_game_of_thrones,262,1,0.0,0.0,0.0,,-0.0,,0,11.607,119,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.20,a_game_of_thrones,264,1,0.0,0.0,0.0,,0.0,,0,11.141,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.22,a_game_of_thrones,271,1,0.0,0.0,0.0,,0.0,,0,10.442,29,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.23,a_game_of_thrones,253,1,0.0,0.0,0.0,,-0.0,,0,9.684,126,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.26,a_game_of_thrones,275,1,0.0,0.0,0.0,,0.0,,0,9.762,102,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.27,a_game_of_thrones,261,1,0.0,0.0,0.0,,0.0,,0,9.566,31,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.31,a_game_of_thrones,258,1,0.0,0.0,0.0,,0.0,,0,9.148,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.32,a_game_of_thrones,260,1,0.0,0.0,0.0,,0.0,,0,9.483,70,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.33,a_game_of_thrones,271,1,0.0,0.0,0.0,,-0.0,,0,11.947,36,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.36,a_game_of_thrones,262,1,0.0,0.0,0.0,,0.0,,0,10.736,73,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.37,a_game_of_thrones,260,1,0.0,0.0,0.0,,0.0,,0,12.664,41,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.39,a_game_of_thrones,259,1,0.0,0.0,0.0,,0.0,,0,9.734,139,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.41,a_game_of_thrones,258,1,0.0,0.0,0.0,,0.0,,0,9.756,51,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.42,a_game_of_thrones,251,1,0.0,0.0,0.0,,0.0,,0,12.314,77,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.43,a_game_of_thrones,296,1,0.0,0.0,0.0,,-0.0,,0,9.584,208,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.44,a_game_of_thrones,274,1,0.0,0.0,0.0,,0.0,,0,9.922,42,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.46,a_game_of_thrones,266,1,0.0,0.0,0.0,,-0.0,,0,12.723,50,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.49,a_game_of_thrones,282,1,0.0,0.0,0.0,,0.0,,0,12.456,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.51,a_game_of_thrones,265,1,0.0,0.0,0.0,,0.0,,0,11.159,89,1,1,0,0.0,3
0.0,single,0,kl,bookmia.01.52,a_game_of_thrones,288,1,0.0,0.0,0.0,,0.0,,0,10.383,43,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.58,a_game_of_thrones,255,1,0.0,0.0,0.0,,0.0,,0,11.823,45,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.59,a_game_of_thrones,275,1,0.0,0.0,0.0,,0.0,,0,10.331,155,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.60,a_game_of_thrones,273,1,0.0,0.0,0.0,,0.0,,0,10.509,133,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.62,a_game_of_thrones,261,1,0.0,0.0,0.0,,-0.0,,0,11.388,20,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.69,a_game_of_thrones,262,1,0.0,0.0,0.0,,-0.0,,0,10.172,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.71,a_game_of_thrones,269,1,0.0,0.0,0.0,,0.0,,0,10.803,45,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.73,a_game_of_thrones,258,1,0.0,0.0,0.0,,0.0,,0,11.727,67,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.74,a_game_of_thrones,262,1,0.0,0.0,0.0,,0.0,,0,9.322,101,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.75,a_game_of_thrones,259,1,0.0,0.0,0.0,,0.0,,0,8.847,73,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.76,a_game_of_thrones,261,1,0.0,0.0,0.0,,0.0,,0,9.766,41,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.77,a_game_of_thrones,269,1,0.0,0.0,0.0,,0.0,,0,9.703,88,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.78,a_game_of_thrones,257,1,0.0,0.0,0.0,,0.0,,0,11.175,117,1,1,0,0.0,3
0.0,single,0,kl,bookmia.01.79,a_game_of_thrones,286,1,0.0,0.0,0.0,,-0.0,,0,10.936,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.81,a_game_of_thrones,256,1,0.0,0.0,0.0,,0.0,,0,10.883,141,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.82,a_game_of_thrones,259,1,0.0,0.0,0.0,,0.0,,0,10.628,296,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.83,a_game_of_thrones,270,1,0.0,0.0,0.0,,0.0,,0,10.4,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.87,a_game_of_thrones,281,1,0.0,0.0,0.0,,0.0,,0,10.008,291,1,1,0,0.0,3
0.0,single,0,kl,bookmia.01.88,a_game_of_thrones,258,1,0.0,0.0,0.0,,0.0,,0,10.695,23,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.89,a_game_of_thrones,272,1,0.0,0.0,0.0,,-0.0,,0,9.559,19,1,1,0,0.0,1
0.0,single,0,kl,bookmia.01.90,a_game_of_thrones,247,1,0.0,0.0,0.0,,-0.0,,0,13.659,35,1,1,0,0.0,2
0.0,single,0,kl,bookmia.01.97,a_game_of_thrones,263,1,0.0,0.0,0.0,,0.0,,0,10.998,62,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.02,casino_royale,243,1,0.0,0.0,0.0,,-0.0,,0,7.916,45,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.03,casino_royale,261,1,0.0,0.0,0.0,,0.0,,0,8.241,74,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.04,casino_royale,262,1,0.0,0.0,0.0,,0.0,,0,10.522,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.05,casino_royale,263,1,0.0,0.0,0.0,,-0.0,,0,12.184,6,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.06,casino_royale,243,1,0.0,0.0,0.0,,0.0,,0,11.044,1,1,1,0,0.0,0
0.0,single,0,kl,bookmia.07.07,casino_royale,256,1,0.0,0.0,0.0,,-0.0,,0,9.544,31,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.08,casino_royale,270,1,0.0,0.0,0.0,,-0.0,,0,11.128,296,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.09,casino_royale,261,1,0.0,0.0,0.0,,-0.0,,0,9.434,44,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.15,casino_royale,261,1,0.0,0.0,0.0,,-0.0,,0,9.966,12,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.16,casino_royale,244,1,0.0,0.0,0.0,,0.0,,0,10.305,296,1,1,0,0.0,3
0.0,single,0,kl,bookmia.07.17,casino_royale,250,1,0.0,0.0,0.0,,0.0,,0,8.997,264,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.20,casino_royale,261,1,0.0,0.0,0.0,,-0.0,,0,10.009,140,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.24,casino_royale,245,1,0.0,0.0,0.0,,0.0,,0,9.216,88,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.25,casino_royale,264,1,0.0,0.0,0.0,,-0.0,,0,11.372,31,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.26,casino_royale,257,1,0.0,0.0,0.0,,-0.0,,0,12.004,66,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.28,casino_royale,255,1,0.0,0.0,0.0,,0.0,,0,11.611,31,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.29,casino_royale,259,1,0.0,0.0,0.0,,-0.0,,0,10.024,58,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.30,casino_royale,244,1,0.0,0.0,0.0,,-0.0,,0,9.659,181,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.31,casino_royale,271,1,0.0,0.0,0.0,,-0.0,,0,11.655,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.32,casino_royale,265,1,0.0,0.0,0.0,,0.0,,0,10.267,14,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.37,casino_royale,264,1,0.0,0.0,0.0,,-0.0,,0,12.031,40,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.40,casino_royale,252,1,0.0,0.0,0.0,,-0.0,,0,9.491,74,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.41,casino_royale,255,1,0.0,0.0,0.0,,-0.0,,0,11.677,96,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.43,casino_royale,243,1,0.0,0.0,0.0,,-0.0,,0,9.547,17,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.44,casino_royale,258,1,0.0,0.0,0.0,,-0.0,,0,11.618,93,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.47,casino_royale,259,1,0.0,0.0,0.0,,0.0,,0,9.534,141,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.49,casino_royale,249,1,0.0,0.0,0.0,,0.0,,0,10.453,14,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.53,casino_royale,269,1,0.0,0.0,0.0,,-0.0,,0,9.778,243,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.54,casino_royale,258,1,0.0,0.0,0.0,,0.0,,0,11.247,27,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.55,casino_royale,243,1,0.0,0.0,0.0,,0.0,,0,8.247,123,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.56,casino_royale,247,1,0.0,0.0,0.0,,-0.0,,0,11.395,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.57,casino_royale,258,1,0.0,0.0,0.0,,0.0,,0,9.914,282,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.59,casino_royale,252,1,0.0,0.0,0.0,,0.0,,0,11.459,14,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.61,casino_royale,253,1,0.0,0.0,0.0,,0.0,,0,10.806,66,1,1,0,0.0,3
0.0,single,0,kl,bookmia.07.62,casino_royale,265,1,0.0,0.0,0.0,,0.0,,0,11.209,44,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.63,casino_royale,247,1,0.0,0.0,0.0,,0.0,,0,12.094,6,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.66,casino_royale,260,1,0.0,0.0,0.0,,-0.0,,0,10.258,47,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.70,casino_royale,251,1,0.0,0.0,0.0,,0.0,,0,9.556,296,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.72,casino_royale,253,1,0.0,0.0,0.0,,0.0,,0,9.481,120,1,1,0,0.0,2
0.0,single,0,kl,bookmia.07.73,casino_royale,247,1,0.0,0.0,0.0,,-0.0,,0,8.572,7,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.77,casino_royale,252,1,0.0,0.0,0.0,,0.0,,0,9.413,7,1,1,0,0.0,1
0.0,single,0,kl,bookmia.07.80,casino_royale,263,1,0.0,0.0,0.0,,0.0,,0,9.35,197,1,1,0,0.0,3
0.0,oracle,20,kl,bookmia.00.11,1984,248,13,0.0,0.0,0.0,,0.0,,0,12.948,260,13,13,0,0.0,3
0.0,oracle,20,kl,bookmia.00.26,1984,243,13,0.0,0.0,0.0,,-0.0,,0,11.55,260,13,13,0,0.0,2
0.0,oracle,20,kl,bookmia.00.31,1984,241,13,0.0,0.0,0.0,,-0.0,,0,10.953,260,13,13,0,0.0,3
0.0,oracle,20,kl,bookmia.00.40,1984,260,13,0.0,0.0,0.0,,0.0,,0,12.08,260,13,13,0,0.0,2
0.0,oracle,20,kl,bookmia.00.46,1984,253,13,0.0,0.0,0.0,,-0.0,,0,13.251,254,13,13,0,0.0,6
0.0,oracle,20,kl,bookmia.00.48,1984,257,13,0.0,0.0,0.0,,0.0,,0,11.823,260,13,13,0,0.0,3
0.0,oracle,20,kl,bookmia.00.64,1984,256,13,0.0,0.0,0.0,,-0.0,,0,11.537,260,13,13,0,0.0,4
0.0,oracle,20,kl,bookmia.00.71,1984,266,14,0.0,0.0,0.0,,0.0,,0,13.346,280,14,14,0,0.0,3
0.0,oracle,20,kl,bookmia.01.00,a_game_of_thrones,270,14,0.0,0.0,0.0,,-0.0,,0,12.272,280,14,14,0,0.0,3
0.0,oracle,20,kl,bookmia.01.01,a_game_of_thrones,282,15,0.0,0.0,0.0,,-0.0,,0,14.323,300,15,15,0,0.0,3
0.0,oracle,20,kl,bookmia.01.02,a_game_of_thrones,266,14,0.0,0.0,0.0,,-0.0,,0,13.065,279,14,14,0,0.0,2
0.0,oracle,20,kl,bookmia.01.03,a_game_of_thrones,254,13,0.0,0.0,0.0,,0.0,,0,11.12,260,13,13,0,0.0,5
0.0,oracle,20,kl,bookmia.01.04,a_game_of_thrones,257,13,0.0,0.0,0.0,,0.0,,0,13.398,260,13,13,0,0.0,3
0.0,oracle,20,kl,bookmia.01.07,a_game_of_thrones,258,13,0.0,0.0,0.0,,0.0,,0,12.636,260,13,13,0,0.0,2
0.0,oracle,20,kl,bookmia.01.10,a_game_of_thrones,263,14,0.0,0.0,0.0,,-0.0,,0,13.087,280,14,14,0,0.0,3
0.0,oracle,20,kl,bookmia.01.11,a_game_of_thrones,259,13,0.0,0.0,0.0,,-0.0,,0,11.525,244,13,13,0,0.0,2
0.0,oracle,20,kl,bookmia.01.12,a_game_of_thrones,287,15,0.0,0.0,0.0,,0.0,,0,12.833,300,15,15,0,0.0,3
0.0,oracle,20,kl,bookmia.01.14,a_game_of_thrones,262,14,0.0,0.0,0.0,,0.0,,0,12.673,273,14,14,0,0.0,2
0.0,oracle,20,kl,bookmia.01.20,a_game_of_thrones,264,14,0.0,0.0,0.0,,-0.0,,0,12.884,270,14,14,0,0.0,3
0.0,oracle,20,kl,bookmia.01.22,a_game_of_thrones,271,14,0.0,0.0,0.0,,0.0,,0,13.387,280,14,14,0,0.0,3
0.0,oracle,20,kl,bookmia.01.23,a_game_of_thrones,253,13,0.0,0.0,0.0,,0.0,,0,11.97,213,13,13,0,0.0,2
0.0,oracle,20,kl,bookmia.01.26,a_game_of_thrones,275,14,0.0,0.0,0.0,,-0.0,,0,13.785,280,14,14,0,0.0,2
0.0,oracle,20,kl,bookmia.01.27,a_game_of_thrones,261,14,0.0,0.0,0.0,,0.0,,0,12.704,268,14,14,0,0.0,2
0.0,oracle,20,kl,bookmia.01.31,a_game_of_thrones,258,13,0.0,0.0,0.0,,-0.0,,0,12.455,247,13,13,0,0.0,3
0.0,oracle,20,kl,bookmia.01.32,a_game_of_thrones,260,13,0.0,0.0,0.0,,-0.0,,0,13.391,260,13,13,0,0.0,3
0.0,oracle,20,kl,bookmia.01.33,a_game_of_thrones,271,14,0.0,0.0,0.0,,-0.0,,0,14.568,280,14,14,0,0.0,3
0.0,oracle,20,kl,bookmia.01.36,a_game_of_thrones,262,14,0.0,0.0,0.0,,-0.0,,0,12.479,280,14,14,0,0.0,3
0.0,oracle,20,kl,bookmia.01.37,a_game_of_thrones,260,13,0.0,0.0,0.0,,-0.0,,0,13.611,224,13,13,0,0.0,3
0.0,oracle,20,kl,bookmia.01.39,a_game_of_thrones,259,13,0.0,0.0,0.0,,0.0,,0,13.568,260,13,13,0,0.0,3
0.0,oracle,20,kl,bookmia.01.41,a_game_of_thrones,258,13,0.0,0.0,0.0,,0.0,,0,13.047,235,13,13,0,0.0,2
0.0,oracle,20,kl,bookmia.01.42,a_game_of_thrones,251,13,0.0,0.0,0.0,,0.0,,0,13.629,259,13,13,0,0.0,5
0.0,oracle,20,kl,bookmia.01.43,a_game_of_thrones,296,15,0.0,0.0,0.0,,0.0,,0,12.336,288,15,15,0,0.0,2
0.0,oracle,20,kl,bookmia.01.44,a_game_of_thrones,274,14,0.0,0.0,0.0,,0.0,,0,13.443,266,14,14,0,0.0,3
0.0,oracle,20,kl,bookmia.01.46,a_game_of_thrones,266,14,0.0,0.0,0.0,,0.0,,0,13.467,280,14,14,0,0.0,2
0.0,oracle,20,kl,bookmia.01.49,a_game_of_thrones,282,15,0.0,0.0,0.0,,0.0,,0,14.715,300,15,15,0,0.0,2
0.0,oracle,20,kl,bookmia.01.51,a_game_of_thrones,265,14,0.0,0.0,0.0,,0.0,,0,12.866,280,14,14,0,0.0,4
0.0,oracle,20,kl,bookmia.01.52,a_game_of_thrones,288,15,0.0,0.0,0.0,,-0.0,,0,13.094,300,15,15,0,0.0,2
0.0,oracle,20,kl,bookmia.01.58,a_game_of_thrones,255,13,0.0,0.0,0.0,,-0.0,,0,13.196,260,13,13,0,0.0,2
0.0,oracle,20,kl,bookmia.01.59,a_game_of_thrones,275,14,0.0,0.0,0.0,,-0.0,,0,14.101,257,14,14,0,0.0,2
0.0,oracle,20,kl,bookmia.01.60,a_game_of_thrones,273,14,0.0,0.0,0.0,,0.0,,0,13.701,273,14,14,0,0.0,11
0.0,oracle,20,kl,bookmia.01.62,a_game_of_thrones,261,14,0.0,0.0,0.0,,0.0,,0,13.453,280,14,14,0,0.0,2
0.0,oracle,20,kl,bookmia.01.69,a_game_of_thrones,262,14,0.0,0.0,0.0,,0.0,,0,12.668,280,14,14,0,0.0,3
0.0,oracle,20,kl,bookmia.01.71,a_game_of_thrones,269,14,0.0,0.0,0.0,,-0.0,,0,13.312,280,14,14,0,0.0,2
0.0,oracle,20,kl,bookmia.01.73,a_game_of_thrones,258,13,0.0,0.0,0.0,,-0.0,,0,13.289,260,13,13,0,0.0,3
0.0,oracle,20,kl,bookmia.01.74,a_game_of_thrones,262,14,0.0,0.0,0.0,,0.0,,0,11.458,272,14,14,0,0.0,3
0.0,oracle,20,kl,bookmia.01.75,a_game_of_thrones,259,13,0.0,0.0,0.0,,-0.0,,0,13.494,241,13,13,0,0.0,2
0.0,oracle,20,kl,bookmia.01.76,a_game_of_thrones,261,14,0.0,0.0,0.0,,-0.0,,0,12.817,280,14,14,0,0.0,4
0.0,oracle,20,kl,bookmia.01.77,a_game_of_thrones,269,14,0.0,0.0,0.0,,-0.0,,0,13.459,280,14,14,0,0.0,3
0.0,oracle,20,kl,bookmia.01.78,a_game_of_thrones,257,13,0.0,0.0,0.0,,0.0,,0,13.399,260,13,13,0,0.0,3
0.0,oracle,20,kl,bookmia.01.79,a_game_of_thrones,286,15,0.0,0.0,0.0,,0.0,,0,13.139,277,15,15,0,0.0,3
0.0,oracle,20,kl,bookmia.01.81,a_game_of_thrones,256,13,0.0,0.0,0.0,,0.0,,0,12.236,260,13,13,0,0.0,2
0.0,oracle,20,kl,bookmia.01.82,a_game_of_thrones,259,13,0.0,0.0,0.0,,-0.0,,0,12.42,241,13,13,0,0.0,2
0.0,oracle,20,kl,bookmia.01.83,a_game_of_thrones,270,14,0.0,0.0,0.0,,-0.0,,0,13.839,244,14,14,0,0.0,3
0.0,oracle,20,kl,bookmia.01.87,a_game_of_thrones,281,15,0.0,0.0,0.0,,-0.0,,0,13.63,297,15,15,0,0.0,2
0.0,oracle,20,kl,bookmia.01.88,a_game_of_thrones,258,13,0.0,0.0,0.0,,-0.0,,0,13.144,248,13,13,0,0.0,2
0.0,oracle,20,kl,bookmia.01.89,a_game_of_thrones,272,14,0.0,0.0,0.0,,-0.0,,0,13.13,261,14,14,0,0.0,2
0.0,oracle,20,kl,bookmia.01.90,a_game_of_thrones,247,13,0.0,0.0,0.0,,-0.0,,0,13.658,260,13,13,0,0.0,2
0.0,oracle,20,kl,bookmia.01.97,a_game_of_thrones,263,14,0.0,0.0,0.0,,0.0,,0,12.389,280,14,14,0,0.0,2
0.0,oracle,20,kl,bookmia.07.02,casino_royale,243,13,0.0,0.0,0.0,,-0.0,,0,12.421,260,13,13,0,0.0,3
0.0,oracle,20,kl,bookmia.07.03,casino_royale,261,14,0.0,0.0,0.0,,0.0,,0,12.97,272,14,14,0,0.0,3
0.0,oracle,20,kl,bookmia.07.04,casino_royale,262,14,0.0,0.0,0.0,,0.0,,0,12.679,269,14,14,0,0.0,2
0.0,oracle,20,kl,bookmia.07.05,casino_royale,263,14,0.0,0.0,0.0,,-0.0,,0,13.563,227,14,14,0,0.0,2
0.0,oracle,20,kl,bookmia.07.06,casino_royale,243,13,0.0,0.0,0.0,,-0.0,,0,11.767,234,13,13,0,0.0,2
0.0,oracle,20,kl,bookmia.07.07,casino_royale,256,13,0.0,0.0,0.0,,-0.0,,0,13.28,254,13,13,0,0.0,3
