prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1129,0.0,0.0,0.1424,0,0,0.0,3,0.1081,0.0,0.1081,0.0,2,0.0884,0.0,0.1156,0.0,2,0.1143,0.0,0.1424
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1283,0.0,0.0,0.1447,0,0,0.0,2,0.1191,0.0,0.1191,0.0,3,0.1168,0.0,0.13,0.0,3,0.1037,0.0,0.1447
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1453,0.0,0.0,0.1672,0,0,0.0,2,0.1031,0.0,0.1031,0.0,1,0.0524,0.0,0.1362,0.0,1,0.0524,0.0,0.1672
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.0647,0.0,0.0,0.1677,0,0,0.0,3,0.1529,0.0,0.1529,0.0,3,0.1595,0.0,0.1595,0.0,2,0.1357,0.0,0.1677
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1729,0.0,0.0,0.1587,0,0,0.0,2,0.1397,0.0,0.1397,0.0,2,0.1057,0.0,0.1397,0.0,1,0.0733,0.0,0.1587
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1404,0.0,0.0,0.163,0,0,0.0,2,0.1468,0.0,0.1468,0.0,1,0.0105,0.0,0.163,0.0,2,0.0208,0.0,0.163
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.1154,0.0,0.0,0.1375,0,0,0.0,2,0.1317,0.0,0.1317,0.0,1,0.0539,0.0,0.1317,0.0,1,0.0103,0.0,0.1375
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1307,0.0,0.0,0.1677,0,0,0.0,2,0.1166,0.0,0.1166,0.0,2,0.152,0.0,0.152,0.0,2,0.152,0.0,0.1677
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.0897,0.0,0.0,0.1242,0,0,0.0,2,0.1006,0.0,0.1006,0.0,2,0.1006,0.0,0.1006,0.0,2,0.0863,0.0,0.1242
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1412,0.0,0.0,0.1869,0,0,0.0,2,0.175,0.0,0.175,0.0,2,0.1583,0.0,0.175,0.0,3,0.1713,0.0,0.1869
