prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1086,0.0,0.0,0.1502,0,0,0.0,3,0.0957,0.0,0.0957,0.0,3,0.0957,0.0,0.1188,0.0,1,0.1333,0.0,0.1502
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1434,0.0,0.0,0.1872,0,0,0.0,2,0.1463,0.0,0.1463,0.0,2,0.1525,0.0,0.1872,0.0,3,0.1673,0.0,0.1872
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1296,0.0,0.0,0.1858,0,0,0.0,2,0.0909,0.0,0.0909,0.0,3,0.16,0.0,0.16,0.0,2,0.1357,0.0,0.1858
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1154,0.0,0.0,0.1538,0,0,0.0,2,0.1488,0.0,0.1488,0.0,2,0.1062,0.0,0.1488,0.0,1,0.084,0.0,0.1538
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1043,0.0,0.0,0.15,0,0,0.0,2,0.1488,0.0,0.1488,0.0,2,0.069,0.0,0.1488,0.0,2,0.069,0.0,0.15
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1044,0.0,0.0,0.1477,0,0,0.0,3,0.1135,0.0,0.1135,0.0,2,0.1019,0.0,0.1315,0.0,3,0.1477,0.0,0.1477
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.0956,0.0,0.0,0.1333,0,0,0.0,2,0.102,0.0,0.102,0.0,2,0.1176,0.0,0.1176,0.0,2,0.1176,0.0,0.1333
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1401,0.0,0.0,0.1657,0,0,0.0,1,0.1267,0.0,0.1267,0.0,2,0.1209,0.0,0.1478,0.0,3,0.1267,0.0,0.1657
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.0811,0.0,0.0,0.134,0,0,0.0,2,0.1048,0.0,0.1048,0.0,2,0.1048,0.0,0.1101,0.0,2,0.0833,0.0,0.134
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1395,0.0,0.0,0.2213,0,0,0.0,2,0.1223,0.0,0.1223,0.0,2,0.1223,0.0,0.1617,0.0,2,0.0893,0.0,0.2213
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1739,0.0,0.0,0.2133,0,0,0.0,2,0.1556,0.0,0.1556,0.0,2,0.1622,0.0,0.1818,0.0,2,0.1622,0.0,0.2133
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.081,0.0,0.0,0.159,0,0,0.0,1,0.1028,0.0,0.1028,0.0,2,0.1202,0.0,0.1202,0.0,1,0.1198,0.0,0.159
