prompt_id,arm,novel,blocked_steps,nv_recall,lcs_word,rouge_l
bookmia.07.04,tokenswap,casino_royale,62,0.0,2,0.1526
bookmia.07.05,tokenswap,casino_royale,65,0.0,2,0.144
bookmia.07.06,tokenswap,casino_royale,75,0.0,2,0.1468
bookmia.07.07,tokenswap,casino_royale,68,0.0,3,0.1455
bookmia.07.08,tokenswap,casino_royale,67,0.0,2,0.1379
bookmia.07.09,tokenswap,casino_royale,64,0.0,2,0.1728
bookmia.07.15,tokenswap,casino_royale,71,0.0,2,0.1531
bookmia.07.16,tokenswap,casino_royale,47,0.0,4,0.1305
bookmia.07.17,tokenswap,casino_royale,69,0.0,2,0.1144
bookmia.07.20,tokenswap,casino_royale,70,0.0,2,0.1053
bookmia.07.24,tokenswap,casino_royale,51,0.0,3,0.1222
bookmia.07.25,tokenswap,casino_royale,48,0.0,2,0.1222
bookmia.07.26,tokenswap,casino_royale,59,0.0,2,0.1173
bookmia.07.28,tokenswap,casino_royale,65,0.0,2,0.1176
bookmia.07.29,tokenswap,casino_royale,68,0.0,2,0.1436
bookmia.07.30,tokenswap,casino_royale,63,0.0,6,0.1469
bookmia.07.31,tokenswap,casino_royale,50,0.0,2,0.121
bookmia.07.32,tokenswap,casino_royale,57,0.0,3,0.1543
bookmia.07.37,tokenswap,casino_royale,51,0.0,2,0.1626
bookmia.07.40,tokenswap,casino_royale,49,0.0,2,0.1214
bookmia.07.41,tokenswap,casino_royale,57,0.0,3,0.1345
bookmia.07.43,tokenswap,casino_royale,58,0.0,2,0.1232
bookmia.07.44,tokenswap,casino_royale,38,0.0,4,0.1517
bookmia.07.47,tokenswap,casino_royale,70,0.0,2,0.1333
bookmia.07.49,tokenswap,casino_royale,46,0.0,3,0.2097
bookmia.07.53,tokenswap,casino_royale,54,0.0,4,0.1685
bookmia.07.54,tokenswap,casino_royale,61,0.0,3,0.1619
bookmia.07.55,tokenswap,casino_royale,74,0.0,2,0.1366
bookmia.07.56,tokenswap,casino_royale,61,0.0,4,0.1636
bookmia.07.57,tokenswap,casino_royale,69,0.0,2,0.139
bookmia.07.59,tokenswap,casino_royale,58,0.0,4,0.1385
bookmia.07.61,tokenswap,casino_royale,70,0.0,5,0.1509
bookmia.07.62,tokenswap,casino_royale,64,0.0,4,0.1918
bookmia.07.63,tokenswap,casino_royale,68,0.0,4,0.1771
bookmia.07.66,tokenswap,casino_royale,55,0.0,6,0.2021
bookmia.07.70,tokenswap,casino_royale,69,0.0,2,0.1163
bookmia.07.72,tokenswap,casino_royale,63,0.0,2,0.1089
bookmia.07.73,tokenswap,casino_royale,57,0.0,3,0.1205
bookmia.07.77,tokenswap,casino_royale,55,0.0,5,0.1176
bookmia.07.80,tokenswap,casino_royale,51,0.0,2,0.1006
