alpha,k,split,n_protected,n_ordinary,price_nats,price_frac_ceiling,logp_target,logp_per_token,n_tokens,logp_target_risky,logp_target_safe
1.0,0.5,data/gutenberg/excerpts.jsonl,25,25,3665.919,0.6917,-7807.809,-1.1701,6673,-463.097,-20044.557
1.0,0.75,data/gutenberg/excerpts.jsonl,25,25,4143.821,0.7819,-6261.565,-0.9383,6673,-463.097,-20044.557
1.0,1.0,data/gutenberg/excerpts.jsonl,25,25,4457.997,0.8412,-5190.767,-0.7779,6673,-463.097,-20044.557
1.0,1.5,data/gutenberg/excerpts.jsonl,25,25,4830.861,0.9116,-3758.745,-0.5633,6673,-463.097,-20044.557
1.0,2.0,data/gutenberg/excerpts.jsonl,25,25,5028.73,0.9489,-2849.632,-0.427,6673,-463.097,-20044.557
1.0,2.5,data/gutenberg/excerpts.jsonl,25,25,5137.809,0.9695,-2222.398,-0.333,6673,-463.097,-20044.557
1.0,3.0,data/gutenberg/excerpts.jsonl,25,25,5200.537,0.9813,-1767.666,-0.2649,6673,-463.097,-20044.557
1.0,4.0,data/gutenberg/excerpts.jsonl,25,25,5260.745,0.9927,-1177.658,-0.1765,6673,-463.097,-20044.557
1.0,5.5,data/gutenberg/excerpts.jsonl,25,25,5289.118,0.998,-730.775,-0.1095,6673,-463.097,-20044.557
1.0,7.5,data/gutenberg/excerpts.jsonl,25,25,5298.048,0.9997,-501.651,-0.0752,6673,-463.097,-20044.557
1.0,10.0,data/gutenberg/excerpts.jsonl,25,25,5299.471,1.0,-426.772,-0.064,6673,-463.097,-20044.557
1.0,14.0,data/gutenberg/excerpts.jsonl,25,25,5299.522,1.0,-456.492,-0.0684,6673,-463.097,-20044.557
2.0,0.5,data/gutenberg/excerpts.jsonl,25,25,2907.65,0.5487,-10937.109,-1.639,6673,-463.097,-20044.557
2.0,0.75,data/gutenberg/excerpts.jsonl,25,25,3380.239,0.6378,-9584.313,-1.4363,6673,-463.097,-20044.557
2.0,1.0,data/gutenberg/excerpts.jsonl,25,25,3725.03,0.7029,-8555.747,-1.2821,6673,-463.097,-20044.557
2.0,1.5,data/gutenberg/excerpts.jsonl,25,25,4198.696,0.7923,-6989.361,-1.0474,6673,-463.097,-20044.557
2.0,2.0,data/gutenberg/excerpts.jsonl,25,25,4508.219,0.8507,-5810.029,-0.8707,6673,-463.097,-20044.557
