prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.0938,0.0,0.0,0.1505,0,0,0.0,1,0.0749,0.0,0.0749,0.0,1,0.0749,0.0,0.102,0.0,1,0.0741,0.0,0.1505
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.0991,0.0,0.0,0.1553,0,0,0.0,2,0.0838,0.0,0.0838,0.0,2,0.1209,0.0,0.134,0.0,2,0.1068,0.0,0.1553
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.13,0.0,0.0,0.1558,0,0,0.0,2,0.0857,0.0,0.0857,0.0,2,0.1128,0.0,0.1422,0.0,3,0.1257,0.0,0.1558
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1135,0.0,0.0,0.1435,0,0,0.0,2,0.0961,0.0,0.0961,0.0,2,0.1176,0.0,0.1435,0.0,2,0.1226,0.0,0.1435
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.0721,0.0,0.0,0.1505,0,0,0.0,1,0.0971,0.0,0.0971,0.0,1,0.0933,0.0,0.1009,0.0,2,0.0935,0.0,0.1505
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.0969,0.0,0.0,0.1508,0,0,0.0,2,0.1023,0.0,0.1023,0.0,2,0.09,0.0,0.1165,0.0,1,0.0789,0.0,0.1508
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.087,0.0,0.0,0.12,0,0,0.0,1,0.0917,0.0,0.0917,0.0,2,0.1194,0.0,0.1194,0.0,1,0.0351,0.0,0.12
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.087,0.0,0.0,0.1461,0,0,0.0,2,0.0865,0.0,0.0865,0.0,1,0.0905,0.0,0.1296,0.0,2,0.1064,0.0,0.1461
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1078,0.0,0.0,0.1562,0,0,0.0,2,0.0909,0.0,0.0909,0.0,1,0.0773,0.0,0.134,0.0,2,0.0994,0.0,0.1562
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.125,0.0,0.0,0.1453,0,0,0.0,1,0.0957,0.0,0.0957,0.0,2,0.1076,0.0,0.1206,0.0,2,0.1019,0.0,0.1453
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1302,0.0,0.0,0.1619,0,0,0.0,2,0.1132,0.0,0.1132,0.0,2,0.1132,0.0,0.1517,0.0,2,0.1043,0.0,0.1619
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.0973,0.0,0.0,0.1453,0,0,0.0,3,0.1091,0.0,0.1091,0.0,3,0.1284,0.0,0.1316,0.0,1,0.1014,0.0,0.1453
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1089,0.0,0.0,0.1794,0,0,0.0,2,0.131,0.0,0.131,0.0,2,0.1256,0.0,0.1794,0.0,2,0.1188,0.0,0.1794
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.0887,0.0,0.0,0.1299,0,0,0.0,1,0.0914,0.0,0.0914,0.0,1,0.0678,0.0,0.0914,0.0,1,0.0853,0.0,0.1299
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1552,0.0,0.0,0.1884,0,0,0.0,2,0.1491,0.0,0.1491,0.0,2,0.1296,0.0,0.1491,0.0,2,0.1202,0.0,0.1884
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1106,0.0,0.0,0.1481,0,0,0.0,1,0.1145,0.0,0.1145,0.0,2,0.0935,0.0,0.1481,0.0,2,0.0878,0.0,0.1481
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.09,0.0,0.0,0.125,0,0,0.0,1,0.0757,0.0,0.0757,0.0,1,0.0133,0.0,0.0984,0.0,1,0.04,0.0,0.125
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.0727,0.0,0.0,0.14,0,0,0.0,2,0.1182,0.0,0.1182,0.0,2,0.1,0.0,0.14,0.0,2,0.1327,0.0,0.14
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.0635,0.0,0.0,0.1478,0,0,0.0,2,0.1117,0.0,0.1117,0.0,2,0.1117,0.0,0.117,0.0,2,0.1036,0.0,0.1478
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1215,0.0,0.0,0.1532,0,0,0.0,2,0.0995,0.0,0.0995,0.0,2,0.1019,0.0,0.134,0.0,2,0.0861,0.0,0.1532
