prompt_id,novel,n_target,delta_init,S_total,s_mean,s_std,s_max,s_p90,s_first,k_crit,k_crit_eta,k_crit_argmax,feasible_k0.15,feasible_eta_k0.15,pred_frac_k0.15,paid_frac_k0.15,forced_open_k0.15,recall_k0.15,feasible_k0.5,feasible_eta_k0.5,pred_frac_k0.5,paid_frac_k0.5,forced_open_k0.5,recall_k0.5,feasible_k1,feasible_eta_k1,pred_frac_k1,paid_frac_k1,forced_open_k1,recall_k1,feasible_k3,feasible_eta_k3,pred_frac_k3,paid_frac_k3,forced_open_k3,recall_k3,feasible_k5,feasible_eta_k5,pred_frac_k5,paid_frac_k5,forced_open_k5,recall_k5,feasible_k10,feasible_eta_k10,pred_frac_k10,paid_frac_k10,forced_open_k10,recall_k10,feasible_k20,feasible_eta_k20,pred_frac_k20,paid_frac_k20,forced_open_k20,recall_k20
bookmia.01.04,a_game_of_thrones,580,0.0,1211.87,2.0894,2.6839,15.428,6.181,0.037,4.2066,3.0928,7,0,0,0.0,0.3328,0,,0,0,0.0,0.4828,0,,0,0,0.0,0.6155,0,,0,0,0.9862,0.9931,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.07,a_game_of_thrones,628,0.0,1405.91,2.2387,2.6555,13.346,6.25,0.35,3.4401,2.4029,10,0,0,0.0,0.3296,2,,0,0,0.0,0.4427,0,,0,0,0.0,0.5685,0,,0,1,0.9475,0.9936,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.10,a_game_of_thrones,551,0.0,1233.52,2.2387,2.7865,14.115,6.589,0.172,3.3155,2.2908,1,0,0,0.0,0.3575,10,,0,0,0.0,0.4918,0,,0,0,0.0,0.6062,0,,0,1,0.9964,0.9982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.11,a_game_of_thrones,556,0.0,1123.9,2.0214,2.8186,14.163,5.948,4.765,4.7653,3.5956,0,0,0,0.0,0.3957,4,,0,0,0.0,0.509,1,,0,0,0.045,0.6457,1,,0,0,0.9982,0.9982,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.12,a_game_of_thrones,597,0.0,1344.16,2.2515,2.728,13.19,6.513,3.012,3.5292,2.4832,2,0,0,0.0,0.3216,6,,0,0,0.0,0.4456,1,,0,0,0.0,0.5829,1,,0,1,0.995,0.9966,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.14,a_game_of_thrones,548,0.0,1281.3,2.3381,2.7104,12.443,6.552,0.061,4.378,3.247,5,0,0,0.0,0.3175,0,,0,0,0.0,0.4471,0,,0,0,0.0,0.5529,0,,0,0,0.9818,0.9909,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.20,a_game_of_thrones,597,0.0,1319.42,2.2101,2.6529,11.425,6.147,4.5,4.5002,3.3571,0,0,0,0.0,0.3183,1,,0,0,0.0,0.474,1,,0,0,0.0,0.5913,1,,0,0,0.9916,0.9966,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.22,a_game_of_thrones,579,0.0,1312.34,2.2666,2.7148,12.189,6.474,9.314,9.314,7.6895,0,0,0,0.0,0.3143,1,,0,0,0.0,0.4663,1,,0,0,0.0,0.5872,1,,0,0,0.9983,0.9983,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.23,a_game_of_thrones,548,0.0,1199.27,2.1884,2.6029,14.132,6.053,5.64,5.6397,4.3826,0,0,0,0.0,0.3212,2,,0,0,0.0,0.4562,2,,0,0,0.0,0.5675,2,,0,0,0.9964,0.9964,2,,0,1,0.9964,0.9964,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.26,a_game_of_thrones,579,0.0,1306.52,2.2565,2.7906,14.738,6.411,4.283,4.2835,3.162,0,0,0,0.0,0.3212,4,,0,0,0.0,0.487,4,,0,0,0.0,0.6028,4,,0,0,0.9516,0.9827,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.27,a_game_of_thrones,532,0.0,1303.34,2.4499,2.8436,13.381,7.047,0.113,3.4666,2.4268,4,0,0,0.0,0.297,0,,0,0,0.0,0.4192,0,,0,0,0.0,0.5357,0,,0,1,0.9906,0.9962,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.31,a_game_of_thrones,559,0.0,1239.28,2.217,2.6988,12.157,6.431,5.168,5.1684,3.9584,0,0,0,0.0,0.3417,2,,0,0,0.0,0.4741,2,,0,0,0.0,0.6082,1,,0,0,0.9982,0.9982,1,,0,1,0.9982,0.9982,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.32,a_game_of_thrones,549,0.0,1288.81,2.3476,2.7437,13.173,6.58,0.784,3.8204,2.7452,1,0,0,0.0,0.2933,5,,0,0,0.0,0.4317,5,,0,0,0.0,0.5337,0,,0,1,0.9964,0.9982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.33,a_game_of_thrones,556,0.0,1485.15,2.6711,2.8502,12.795,6.8,0.201,6.1783,4.8674,6,0,0,0.0,0.2572,16,,0,0,0.0,0.3759,0,,0,0,0.0,0.4838,0,,0,0,0.9335,0.9748,0,,0,1,0.9874,0.9946,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.36,a_game_of_thrones,593,0.0,1362.61,2.2978,2.7536,12.466,6.309,0.128,3.1562,2.1474,2,0,0,0.0,0.3255,0,,0,0,0.0,0.457,0,,0,0,0.0,0.5767,0,,0,1,0.9949,0.9983,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.37,a_game_of_thrones,545,0.0,1247.23,2.2885,2.7832,14.102,6.752,0.261,4.2455,3.1278,3,0,0,0.0,0.3193,10,,0,0,0.0,0.4385,0,,0,0,0.0697,0.5908,0,,0,0,0.9119,0.9872,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.39,a_game_of_thrones,582,0.0,1346.08,2.3128,2.6956,13.724,6.047,0.037,2.7327,1.7663,30,0,0,0.0,0.323,0,,0,0,0.0,0.4381,0,,0,0,0.0,0.5395,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.41,a_game_of_thrones,580,0.0,1273.93,2.1964,2.8322,12.782,6.663,0.21,2.9047,1.9211,58,0,0,0.0,0.3483,2,,0,0,0.0,0.4845,0,,0,0,0.0,0.6086,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.42,a_game_of_thrones,599,0.0,1196.83,1.9981,2.5182,12.078,5.888,0.192,3.8321,2.7557,1,0,0,0.0,0.3356,7,,0,0,0.0,0.4841,0,,0,0,0.0,0.6294,0,,0,1,0.9967,0.9983,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.43,a_game_of_thrones,641,0.0,1608.03,2.5086,2.8396,12.91,6.836,1.928,2.8259,1.8502,167,0,0,0.0,0.3105,2,,0,0,0.0,0.4337,1,,0,0,0.0,0.5257,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.44,a_game_of_thrones,611,0.0,1497.65,2.4511,2.9886,13.981,7.043,0.01,3.1806,2.1694,12,0,0,0.0,0.329,0,,0,0,0.0,0.455,0,,0,0,0.0,0.5794,0,,0,1,0.9787,0.9967,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.46,a_game_of_thrones,563,0.0,1429.97,2.5399,2.8036,12.751,6.738,10.569,10.5689,8.8189,0,0,0,0.0,0.2789,7,,0,0,0.0,0.4085,5,,0,0,0.0,0.5133,1,,0,0,0.9734,0.9929,1,,0,0,0.9982,0.9982,1,,0,1,0.9982,0.9982,1,,1,1,1.0,1.0,0,
bookmia.01.49,a_game_of_thrones,609,0.0,1416.73,2.3263,2.8211,14.623,6.816,5.899,6.432,5.0957,1,0,0,0.0,0.3432,13,,0,0,0.0,0.4516,13,,0,0,0.0,0.5911,2,,0,0,0.9787,0.9918,2,,0,0,0.9967,0.9967,2,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.51,a_game_of_thrones,573,0.0,1258.18,2.1958,2.6885,11.741,6.444,7.18,7.1799,5.7688,0,0,0,0.0,0.3421,2,,0,0,0.0,0.4607,2,,0,0,0.0,0.5916,1,,0,0,0.9983,0.9983,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.52,a_game_of_thrones,613,0.0,1308.1,2.1339,2.6836,12.312,6.424,6.544,6.5442,5.1967,0,0,0,0.0,0.3573,8,,0,0,0.0,0.5057,6,,0,0,0.0,0.6215,6,,0,0,0.9869,0.9918,3,,0,0,0.9951,0.9951,3,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.58,a_game_of_thrones,534,0.0,1087.68,2.0369,2.5481,13.225,5.959,0.057,4.3999,3.2668,4,0,0,0.0,0.3184,0,,0,0,0.0,0.4925,0,,0,0,0.0,0.6255,0,,0,0,0.9551,0.9888,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.59,a_game_of_thrones,615,0.0,1454.4,2.3649,2.9294,15.374,6.753,2.003,3.8261,2.7503,11,0,0,0.0,0.3268,10,,0,0,0.0,0.4504,4,,0,0,0.0,0.5724,1,,0,1,0.9805,0.9935,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.60,a_game_of_thrones,642,0.0,1477.01,2.3006,2.8031,17.656,6.696,0.862,2.997,2.0042,156,0,0,0.0,0.3224,9,,0,0,0.0,0.4564,1,,0,0,0.0,0.5779,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.62,a_game_of_thrones,555,0.0,1271.54,2.2911,2.7345,13.316,6.214,0.018,4.1117,3.0073,7,0,0,0.0,0.3225,0,,0,0,0.0,0.436,0,,0,0,0.0,0.5514,0,,0,0,0.9856,0.9946,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.69,a_game_of_thrones,575,0.0,1296.51,2.2548,2.7186,13.924,6.112,1.188,3.9372,2.8503,7,0,0,0.0,0.3374,2,,0,0,0.0,0.447,2,,0,0,0.0,0.56,2,,0,1,0.9861,0.9965,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.71,a_game_of_thrones,607,0.0,1347.62,2.2201,2.8624,14.311,6.171,0.018,2.786,1.8142,1,0,0,0.0,0.3591,0,,0,0,0.0,0.4761,0,,0,0,0.0,0.6112,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.73,a_game_of_thrones,594,0.0,1303.47,2.1944,2.6831,12.015,6.464,0.037,3.297,2.2742,12,0,0,0.0,0.3199,0,,0,0,0.0,0.468,0,,0,0,0.0,0.5976,0,,0,1,0.9731,0.9933,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.74,a_game_of_thrones,544,0.0,1286.72,2.3653,2.6942,13.533,6.328,4.443,4.4431,3.3057,0,0,0,0.0,0.296,7,,0,0,0.0,0.4393,3,,0,0,0.0,0.5312,1,,0,0,0.9982,0.9982,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.75,a_game_of_thrones,544,0.0,1227.39,2.2562,2.7537,13.814,6.083,2.297,2.4408,1.5036,114,0,0,0.0,0.329,1,,0,0,0.0,0.4669,1,,0,0,0.0,0.5827,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.76,a_game_of_thrones,586,0.0,1257.09,2.1452,2.6708,12.588,6.105,0.054,2.2346,1.318,483,0,0,0.0,0.3464,0,,0,0,0.0,0.4659,0,,0,0,0.0,0.5904,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.77,a_game_of_thrones,650,0.0,1404.83,2.1613,2.7088,13.765,6.055,0.008,2.8892,1.9072,96,0,0,0.0,0.3415,0,,0,0,0.0,0.48,0,,0,0,0.0,0.6092,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.78,a_game_of_thrones,563,0.0,1208.89,2.1472,2.63,12.032,6.229,5.065,5.0645,3.8649,0,0,0,0.0,0.3499,2,,0,0,0.0,0.476,2,,0,0,0.0,0.6199,2,,0,0,0.9964,0.9964,2,,0,1,0.9982,0.9982,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.79,a_game_of_thrones,610,0.0,1403.04,2.3001,2.8315,15.885,6.497,0.533,4.0798,2.9787,15,0,0,0.0,0.3328,2,,0,0,0.0,0.4574,2,,0,0,0.0,0.5852,0,,0,1,0.9443,0.982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.81,a_game_of_thrones,570,0.0,1155.19,2.0266,2.5228,12.727,5.748,11.764,11.7644,9.8948,0,0,0,0.0,0.3632,4,,0,0,0.0,0.486,4,,0,0,0.0,0.607,1,,0,0,0.9982,0.9982,1,,0,0,0.9982,0.9982,1,,0,1,0.9982,0.9982,1,,1,1,1.0,1.0,0,
bookmia.01.82,a_game_of_thrones,555,0.0,1207.67,2.176,2.8984,13.871,6.691,0.065,5.5456,4.2979,12,0,0,0.0,0.3856,0,,0,0,0.0,0.5009,0,,0,0,0.0,0.6234,0,,0,0,0.9766,0.9892,0,,0,1,0.9766,0.9964,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.83,a_game_of_thrones,575,0.0,1197.43,2.0825,2.6231,14.412,6.042,6.54,6.5396,5.1924,0,0,0,0.0,0.3374,4,,0,0,0.0,0.4783,1,,0,0,0.0,0.6278,1,,0,0,0.9948,0.9965,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.87,a_game_of_thrones,642,0.0,1413.93,2.2024,2.7197,13.452,6.424,0.187,3.108,2.104,25,0,0,0.0,0.3271,2,,0,0,0.0,0.4626,0,,0,0,0.0,0.5903,0,,0,1,0.9984,0.9984,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.88,a_game_of_thrones,556,0.0,1299.46,2.3372,2.8004,14.529,6.644,0.024,2.7852,1.8135,60,0,0,0.0,0.3094,0,,0,0,0.0,0.4532,0,,0,0,0.0,0.5665,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.89,a_game_of_thrones,586,0.0,1362.29,2.3247,2.9187,16.77,6.739,5.106,5.1055,3.9018,0,0,0,0.0,0.3225,1,,0,0,0.0,0.471,1,,0,0,0.0,0.5887,1,,0,0,0.9505,0.9915,1,,0,1,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.90,a_game_of_thrones,518,0.0,1122.16,2.1663,2.5402,12.059,6.081,0.738,3.9192,2.8341,8,0,0,0.0,0.3031,2,,0,0,0.0,0.4653,2,,0,0,0.0,0.5618,0,,0,1,0.9788,0.9923,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.01.97,a_game_of_thrones,563,0.0,1115.02,1.9805,2.5796,13.727,6.07,1.581,3.6476,2.5897,7,0,0,0.0,0.3481,1,,0,0,0.0,0.4938,1,,0,0,0.0,0.659,1,,0,1,0.9858,0.9964,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.02,casino_royale,549,0.0,1117.04,2.0347,2.5228,15.536,5.858,1.914,2.8542,1.8757,5,0,0,0.0,0.3406,1,,0,0,0.0,0.4718,1,,0,0,0.0,0.6266,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.03,casino_royale,600,0.0,1199.6,1.9993,2.6013,14.873,6.077,4.364,4.3639,3.2344,0,0,0,0.0,0.3717,1,,0,0,0.0,0.4983,1,,0,0,0.0,0.6467,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.04,casino_royale,601,0.0,1301.65,2.1658,2.7341,13.558,6.163,6.241,6.2407,4.9235,0,0,0,0.0,0.3577,3,,0,0,0.0,0.4892,1,,0,0,0.0,0.6007,1,,0,0,0.9634,0.9933,1,,0,1,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.05,casino_royale,607,0.0,1364.34,2.2477,2.6869,13.108,6.358,4.873,4.8732,3.6928,0,0,0,0.0,0.3344,1,,0,0,0.0,0.4662,1,,0,0,0.0,0.5914,1,,0,0,0.9984,0.9984,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.06,casino_royale,538,0.0,1031.22,1.9168,2.541,14.655,5.845,0.328,4.8741,3.6935,1,0,0,0.0,0.3922,7,,0,0,0.0,0.5074,0,,0,0,0.0,0.671,0,,0,0,0.987,0.9944,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.07,casino_royale,602,0.0,1176.25,1.9539,2.6591,11.726,6.003,8.505,8.5054,6.9617,0,0,0,0.0,0.4153,1,,0,0,0.0,0.5282,1,,0,0,0.0,0.6777,1,,0,0,0.9983,0.9983,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.08,casino_royale,588,0.0,1232.26,2.0957,2.7104,14.497,5.848,0.291,5.79,4.5178,1,0,0,0.0,0.3622,17,,0,0,0.0,0.5221,0,,0,0,0.0,0.6378,0,,0,0,0.9541,0.9881,0,,0,1,0.9966,0.9983,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.09,casino_royale,610,0.0,1345.32,2.2054,2.7006,12.457,6.317,1.537,2.8352,1.8585,48,0,0,0.0,0.341,1,,0,0,0.0,0.4689,1,,0,0,0.0,0.5787,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.15,casino_royale,615,0.0,1187.5,1.9309,2.5695,13.872,5.77,4.925,4.9245,3.7389,0,0,0,0.0,0.387,1,,0,0,0.0,0.5154,1,,0,0,0.0,0.6537,1,,0,0,0.9984,0.9984,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.16,casino_royale,551,0.0,1059.77,1.9234,2.5375,14.26,5.83,5.038,5.0379,3.841,0,0,0,0.0,0.3811,1,,0,0,0.0,0.5209,1,,0,0,0.0,0.6661,1,,0,0,0.9982,0.9982,1,,0,1,0.9982,0.9982,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.17,casino_royale,572,0.0,1182.84,2.0679,2.624,12.319,5.824,3.558,3.5583,2.5093,0,0,0,0.0,0.3339,3,,0,0,0.0,0.472,3,,0,0,0.0,0.5944,1,,0,1,0.9983,0.9983,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.20,casino_royale,615,0.0,1362.14,2.2149,2.6528,12.79,6.513,0.282,3.4913,2.449,8,0,0,0.0,0.3366,1,,0,0,0.0,0.465,0,,0,0,0.0,0.5821,0,,0,1,0.9854,0.9951,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.24,casino_royale,540,0.0,1078.8,1.9978,2.5152,12.719,6.197,0.998,2.8022,1.8288,7,0,0,0.0,0.3574,2,,0,0,0.0,0.4889,2,,0,0,0.0,0.6111,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.25,casino_royale,585,0.0,1324.72,2.2645,2.8722,13.517,6.793,2.585,3.2572,2.2383,6,0,0,0.0,0.3453,1,,0,0,0.0,0.4632,1,,0,0,0.0,0.588,1,,0,1,0.988,0.9983,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.26,casino_royale,616,0.0,1306.09,2.1203,2.6657,10.897,6.491,9.684,9.6842,8.0226,0,0,0,0.0,0.3799,3,,0,0,0.0,0.4935,3,,0,0,0.0,0.6071,3,,0,0,0.9773,0.9886,3,,0,0,0.9984,0.9984,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.28,casino_royale,588,0.0,1173.46,1.9957,2.6254,12.701,6.168,12.701,12.7014,10.7381,0,0,0,0.0,0.3776,3,,0,0,0.0,0.5068,1,,0,0,0.0,0.6446,1,,0,0,0.9847,0.9932,1,,0,0,0.9983,0.9983,1,,0,0,0.9983,0.9983,1,,1,1,1.0,1.0,0,
bookmia.07.29,casino_royale,567,0.0,1216.46,2.1454,2.6666,13.061,6.447,1.605,3.2399,2.2228,3,0,0,0.0,0.3545,1,,0,0,0.0,0.4938,1,,0,0,0.0,0.6014,1,,0,1,0.9929,0.9982,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
bookmia.07.30,casino_royale,545,0.0,1112.63,2.0415,2.5751,11.87,5.942,2.513,2.5134,1.5689,0,0,0,0.0,0.3431,1,,0,0,0.0,0.4917,1,,0,0,0.0,0.6183,1,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,,1,1,1.0,1.0,0,
