prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.02,a_game_of_thrones,0.1364,0.2493,0.4757,0.4949,0.6577,0,254,0.4899,66,0.6486,0.4899,0.6486,0.4899,97,0.6554,0.4899,0.6554,0.4899,97,0.6554,0.4899,0.6554,0.4899,97,0.6554,0.4949,0.6577
bookmia.01.03,a_game_of_thrones,0.7828,0.8669,0.5605,0.5707,0.7267,0,254,0.5707,113,0.7267,0.5707,0.7267,0.5707,113,0.7267,0.5707,0.7267,0.5707,113,0.7267,0.5707,0.7267,0.5707,113,0.7267,0.5707,0.7267
bookmia.01.04,a_game_of_thrones,0.2415,0.3887,0.5243,0.5459,0.7062,0,250,0.5459,113,0.7062,0.5459,0.7062,0.5459,113,0.7062,0.5459,0.7062,0.5459,113,0.7062,0.5459,0.7062,0.5459,113,0.7062,0.5459,0.7062
bookmia.01.07,a_game_of_thrones,0.5822,0.6827,0.4678,0.493,0.6562,0,251,0.4883,104,0.6562,0.4883,0.6562,0.4883,104,0.6562,0.4883,0.6562,0.4883,104,0.6562,0.4883,0.6562,0.4883,104,0.6562,0.493,0.6562
bookmia.01.10,a_game_of_thrones,0.7327,0.84,0.5294,0.5545,0.7111,0,254,0.5545,112,0.7111,0.5545,0.7111,0.5545,112,0.7111,0.5545,0.7111,0.5545,112,0.7111,0.5545,0.7111,0.5545,112,0.7111,0.5545,0.7111
bookmia.01.11,a_game_of_thrones,0.7642,0.8663,0.5264,0.533,0.6954,0,256,0.533,113,0.6954,0.533,0.6954,0.533,113,0.6954,0.533,0.6954,0.533,113,0.6954,0.533,0.6954,0.533,113,0.6954,0.533,0.6954
bookmia.01.12,a_game_of_thrones,0.0,0.1084,0.4621,0.4836,0.6498,0,252,0.4836,103,0.6498,0.4836,0.6498,0.4836,103,0.6498,0.4836,0.6498,0.4836,103,0.6498,0.4836,0.6498,0.4836,86,0.6435,0.4836,0.6498
bookmia.01.14,a_game_of_thrones,0.7487,0.8539,0.4833,0.5025,0.6622,0,255,0.4975,99,0.6622,0.4975,0.6622,0.4975,99,0.6622,0.4975,0.6622,0.4975,99,0.6622,0.4975,0.6622,0.4975,99,0.6622,0.5025,0.6622
bookmia.01.20,a_game_of_thrones,0.0,0.1923,0.2216,0.4631,0.6309,0,156,0.1576,32,0.2724,0.1576,0.2724,0.4631,94,0.6309,0.4631,0.6309,0.4631,94,0.6309,0.4631,0.6309,0.4631,94,0.6309,0.4631,0.6309
bookmia.01.22,a_game_of_thrones,0.6169,0.7544,0.4634,0.4776,0.6465,0,253,0.4776,96,0.6465,0.4776,0.6465,0.4776,96,0.6465,0.4776,0.6465,0.4776,96,0.6465,0.4776,0.6465,0.4776,96,0.6465,0.4776,0.6465
bookmia.01.23,a_game_of_thrones,0.0,0.1445,0.5091,0.5272,0.6879,0,253,0.5272,97,0.6879,0.5272,0.6879,0.5272,97,0.6879,0.5272,0.6879,0.5272,97,0.6879,0.5272,0.6879,0.5272,97,0.6879,0.5272,0.6879
bookmia.01.26,a_game_of_thrones,0.615,0.7813,0.4457,0.485,0.6533,0,251,0.17,34,0.3119,0.17,0.3119,0.485,97,0.6532,0.485,0.6532,0.485,97,0.6532,0.485,0.6532,0.485,97,0.6532,0.485,0.6533
bookmia.01.27,a_game_of_thrones,0.0,0.1785,0.4528,0.5135,0.6786,0,254,0.5135,95,0.6786,0.5135,0.6786,0.5135,95,0.6786,0.5135,0.6786,0.5135,95,0.6786,0.5135,0.6786,0.5135,95,0.6786,0.5135,0.6786
bookmia.01.31,a_game_of_thrones,0.7538,0.8596,0.4965,0.5128,0.678,0,251,0.5128,100,0.678,0.5128,0.678,0.5128,100,0.678,0.5128,0.678,0.5128,100,0.678,0.5128,0.678,0.5128,100,0.678,0.5128,0.678
bookmia.01.32,a_game_of_thrones,0.4278,0.541,0.475,0.5027,0.6643,0,252,0.4973,93,0.6643,0.4973,0.6643,0.4973,93,0.6643,0.4973,0.6643,0.4973,93,0.6643,0.5027,0.6643,0.4973,93,0.6643,0.5027,0.6643
bookmia.01.33,a_game_of_thrones,0.6895,0.8049,0.4466,0.4789,0.6454,0,243,0.4789,91,0.6454,0.4789,0.6454,0.4789,91,0.6454,0.4789,0.6454,0.4789,91,0.6454,0.4789,0.6454,0.4789,91,0.6454,0.4789,0.6454
bookmia.01.36,a_game_of_thrones,0.7537,0.8571,0.4871,0.5025,0.6667,0,256,0.5025,102,0.6667,0.5025,0.6667,0.5025,102,0.6667,0.5025,0.6667,0.4828,66,0.6469,0.5025,0.6667,0.4828,66,0.6469,0.5025,0.6667
bookmia.01.37,a_game_of_thrones,0.3777,0.5841,0.5597,0.6011,0.74,0,254,0.5957,102,0.7358,0.5957,0.7358,0.5851,110,0.7358,0.5957,0.7358,0.5851,110,0.7358,0.6011,0.74,0.5851,110,0.7358,0.6011,0.74
bookmia.01.39,a_game_of_thrones,0.24,0.3458,0.4396,0.465,0.6348,0,245,0.465,93,0.6348,0.465,0.6348,0.465,93,0.6348,0.465,0.6348,0.465,93,0.6348,0.465,0.6348,0.465,93,0.6348,0.465,0.6348
bookmia.01.41,a_game_of_thrones,0.0,0.196,0.5088,0.534,0.6857,0,255,0.5194,107,0.6815,0.5194,0.6815,0.5194,107,0.6815,0.5194,0.6815,0.5194,107,0.6815,0.534,0.6857,0.5194,107,0.6815,0.534,0.6857
bookmia.01.42,a_game_of_thrones,0.3902,0.5886,0.5186,0.5366,0.6921,0,254,0.5317,109,0.6921,0.5317,0.6921,0.5317,109,0.6921,0.5317,0.6921,0.5366,92,0.6921,0.5366,0.6921,0.5366,92,0.6921,0.5366,0.6921
bookmia.01.43,a_game_of_thrones,0.0,0.1778,0.4054,0.419,0.5859,0,254,0.4143,87,0.5859,0.4143,0.5859,0.4143,87,0.5859,0.4143,0.5859,0.4143,87,0.5859,0.4143,0.5859,0.4143,87,0.5859,0.419,0.5859
bookmia.01.44,a_game_of_thrones,0.625,0.7577,0.4586,0.4856,0.6472,0,256,0.4808,91,0.6408,0.4808,0.6408,0.4808,100,0.6472,0.4808,0.6472,0.4808,100,0.6472,0.4856,0.6472,0.4808,100,0.6472,0.4856,0.6472
bookmia.01.46,a_game_of_thrones,0.1465,0.2543,0.4797,0.4949,0.6576,0,254,0.4899,97,0.6576,0.4899,0.6576,0.4899,97,0.6576,0.4899,0.6576,0.4899,97,0.6576,0.4899,0.6576,0.4899,97,0.6576,0.4949,0.6576
bookmia.01.49,a_game_of_thrones,0.4146,0.5506,0.3472,0.478,0.6447,0,248,0.1902,36,0.3794,0.1902,0.3794,0.478,98,0.6447,0.478,0.6447,0.478,98,0.6447,0.478,0.6447,0.478,98,0.6447,0.478,0.6447
bookmia.01.51,a_game_of_thrones,0.5755,0.6975,0.4573,0.467,0.6367,0,256,0.467,99,0.6367,0.467,0.6367,0.467,99,0.6367,0.467,0.6367,0.467,99,0.6367,0.467,0.6367,0.467,99,0.6367,0.467,0.6367
bookmia.01.52,a_game_of_thrones,0.2464,0.4217,0.4127,0.4444,0.62,0,245,0.2271,47,0.4902,0.2271,0.4902,0.4444,92,0.6133,0.4444,0.6133,0.4444,92,0.6133,0.4444,0.6133,0.4444,92,0.6133,0.4444,0.62
bookmia.01.58,a_game_of_thrones,0.0,0.152,0.4896,0.5158,0.676,0,256,0.5105,97,0.676,0.5105,0.676,0.5105,97,0.676,0.5105,0.676,0.5105,97,0.676,0.5158,0.676,0.5105,97,0.676,0.5158,0.676
bookmia.01.59,a_game_of_thrones,0.0986,0.2382,0.4292,0.4507,0.6214,0,254,0.3099,66,0.5,0.3099,0.5,0.4507,96,0.6214,0.4507,0.6214,0.4507,96,0.6214,0.4507,0.6214,0.4507,96,0.6214,0.4507,0.6214
bookmia.01.60,a_game_of_thrones,0.1106,0.234,0.2118,0.3942,0.5655,0,249,0.2163,45,0.3493,0.2163,0.3493,0.1971,41,0.3077,0.2163,0.3704,0.3942,82,0.5655,0.3942,0.5655,0.3942,82,0.5655,0.3942,0.5655
bookmia.01.62,a_game_of_thrones,0.7606,0.864,0.4049,0.516,0.6807,0,240,0.516,97,0.6807,0.516,0.6807,0.516,97,0.6807,0.516,0.6807,0.516,97,0.6807,0.516,0.6807,0.516,97,0.6807,0.516,0.6807
bookmia.01.69,a_game_of_thrones,0.7562,0.8555,0.5263,0.5373,0.699,0,255,0.5373,108,0.699,0.5373,0.699,0.5373,108,0.699,0.5373,0.699,0.5373,108,0.699,0.5373,0.699,0.5373,108,0.699,0.5373,0.699
bookmia.01.71,a_game_of_thrones,0.7393,0.8257,0.4566,0.4739,0.641,0,252,0.4739,100,0.641,0.4739,0.641,0.4739,100,0.641,0.4739,0.641,0.4739,100,0.641,0.4739,0.641,0.4739,100,0.641,0.4739,0.641
bookmia.01.73,a_game_of_thrones,0.1925,0.3271,0.467,0.4836,0.6519,0,256,0.4836,103,0.6519,0.4836,0.6519,0.4836,103,0.6519,0.4836,0.6519,0.4836,103,0.6519,0.4836,0.6519,0.4836,103,0.6519,0.4836,0.6519
bookmia.01.74,a_game_of_thrones,0.0,0.1471,0.509,0.5309,0.6936,0,252,0.5309,103,0.6936,0.5309,0.6936,0.5309,103,0.6936,0.5309,0.6936,0.5309,103,0.6936,0.5309,0.6936,0.5309,103,0.6936,0.5309,0.6936
bookmia.01.75,a_game_of_thrones,0.0,0.1637,0.5427,0.5684,0.7248,0,253,0.5684,108,0.7248,0.5684,0.7248,0.5684,108,0.7248,0.5684,0.7248,0.5684,108,0.7248,0.5684,0.7248,0.5684,108,0.7248,0.5684,0.7248
bookmia.01.76,a_game_of_thrones,0.0,0.1859,0.4612,0.4925,0.6577,0,251,0.4925,98,0.6577,0.4925,0.6577,0.4925,98,0.6577,0.4925,0.6577,0.4925,98,0.6577,0.4925,0.6577,0.4925,98,0.6577,0.4925,0.6577
bookmia.01.77,a_game_of_thrones,0.4739,0.5956,0.4406,0.4645,0.6343,0,250,0.1043,22,0.1935,0.1043,0.1935,0.4645,98,0.6343,0.4645,0.6343,0.4645,98,0.6343,0.4645,0.6343,0.4645,98,0.6343,0.4645,0.6343
bookmia.01.78,a_game_of_thrones,0.768,0.8688,0.516,0.5258,0.6869,0,254,0.5258,102,0.6869,0.5258,0.6869,0.5258,102,0.6869,0.5258,0.6869,0.5258,102,0.6869,0.5258,0.6869,0.5258,102,0.6869,0.5258,0.6869
bookmia.01.79,a_game_of_thrones,0.2339,0.4252,0.441,0.4633,0.6332,0,253,0.4633,101,0.6332,0.4633,0.6332,0.4633,101,0.6332,0.4633,0.6332,0.4633,101,0.6332,0.4633,0.6332,0.4633,101,0.6332,0.4633,0.6332
bookmia.01.81,a_game_of_thrones,0.6127,0.7654,0.4941,0.5098,0.6753,0,256,0.5098,104,0.6753,0.5098,0.6753,0.5098,104,0.6753,0.5098,0.6753,0.5098,104,0.6753,0.5098,0.6753,0.5098,104,0.6753,0.5098,0.6753
bookmia.01.82,a_game_of_thrones,0.3636,0.469,0.5519,0.5694,0.7333,0,253,0.5694,119,0.7256,0.5694,0.7256,0.5694,119,0.7256,0.5694,0.7256,0.5694,119,0.7256,0.5694,0.7256,0.5694,119,0.7256,0.5694,0.7333
bookmia.01.83,a_game_of_thrones,0.5522,0.7099,0.4996,0.5224,0.6863,0,256,0.2687,54,0.408,0.2687,0.408,0.5224,105,0.6863,0.5224,0.6863,0.5224,105,0.6863,0.5224,0.6863,0.5224,105,0.6863,0.5224,0.6863
bookmia.01.87,a_game_of_thrones,0.2991,0.462,0.4125,0.4299,0.6104,0,251,0.1262,27,0.2426,0.1262,0.2426,0.4299,92,0.6013,0.4299,0.6013,0.4299,92,0.6013,0.4299,0.6013,0.4299,92,0.6013,0.4299,0.6104
bookmia.01.88,a_game_of_thrones,0.0,0.1538,0.5047,0.5179,0.6801,0,255,0.5179,101,0.6801,0.5179,0.6801,0.5179,101,0.6801,0.5179,0.6801,0.5179,101,0.6801,0.5179,0.6801,0.5179,101,0.6801,0.5179,0.6801
bookmia.01.89,a_game_of_thrones,0.7317,0.8451,0.4736,0.4829,0.6513,0,256,0.4829,99,0.6513,0.4829,0.6513,0.4829,99,0.6513,0.4829,0.6513,0.4829,99,0.6513,0.4829,0.6513,0.4829,99,0.6513,0.4829,0.6513
bookmia.01.90,a_game_of_thrones,0.7876,0.8653,0.54,0.5699,0.7195,0,256,0.5596,108,0.7152,0.5596,0.7152,0.5596,108,0.7152,0.5596,0.7152,0.5596,108,0.7152,0.5596,0.7152,0.5596,108,0.7152,0.5699,0.7195
bookmia.01.97,a_game_of_thrones,0.0,0.1864,0.5375,0.5608,0.7162,0,252,0.4762,90,0.62,0.4762,0.62,0.5608,106,0.7162,0.5608,0.7162,0.5608,106,0.7162,0.5608,0.7162,0.5608,106,0.7162,0.5608,0.7162
bookmia.07.02,casino_royale,0.8177,0.8997,0.4715,0.5123,0.6775,0,255,0.5123,104,0.6775,0.5123,0.6775,0.5123,104,0.6775,0.5123,0.6775,0.5123,104,0.6775,0.5123,0.6775,0.5123,104,0.6775,0.5123,0.6775
bookmia.07.03,casino_royale,0.5735,0.6898,0.5047,0.5118,0.6771,0,255,0.5118,108,0.6771,0.5118,0.6771,0.5118,108,0.6771,0.5118,0.6771,0.5118,108,0.6771,0.5118,0.6771,0.5118,108,0.6771,0.5118,0.6771
bookmia.07.04,casino_royale,0.1132,0.2381,0.4935,0.5142,0.677,0,253,0.5142,109,0.677,0.5142,0.677,0.5142,109,0.677,0.5142,0.677,0.5142,109,0.677,0.5142,0.677,0.5142,109,0.677,0.5142,0.677
bookmia.07.05,casino_royale,0.7368,0.8352,0.4964,0.5072,0.673,0,256,0.177,37,0.3427,0.177,0.3427,0.5072,106,0.673,0.5072,0.673,0.5072,106,0.673,0.5072,0.673,0.5072,106,0.673,0.5072,0.673
bookmia.07.06,casino_royale,0.7436,0.8612,0.4885,0.5538,0.702,0,252,0.5436,106,0.702,0.5436,0.702,0.5436,106,0.702,0.5436,0.702,0.5436,106,0.702,0.5436,0.702,0.5436,106,0.702,0.5538,0.702
bookmia.07.07,casino_royale,0.0,0.1463,0.5067,0.5139,0.6789,0,255,0.5139,111,0.6789,0.5139,0.6789,0.5139,111,0.6789,0.5139,0.6789,0.5139,111,0.6789,0.5139,0.6789,0.5139,111,0.6789,0.5139,0.6789
bookmia.07.08,casino_royale,0.4541,0.5754,0.0896,0.4686,0.6382,0,51,0.0,7,0.1569,0.0,0.1569,0.4638,70,0.6316,0.4638,0.6316,0.4638,70,0.6316,0.4638,0.6316,0.4686,73,0.6382,0.4686,0.6382
bookmia.07.09,casino_royale,0.7799,0.8763,0.4815,0.4976,0.6645,0,252,0.4976,104,0.6645,0.4976,0.6645,0.4976,104,0.6645,0.4976,0.6645,0.4976,104,0.6645,0.4976,0.6645,0.4976,104,0.6645,0.4976,0.6645
bookmia.07.15,casino_royale,0.7897,0.8825,0.4699,0.4953,0.6562,0,252,0.2757,59,0.4286,0.2757,0.4286,0.4907,105,0.6562,0.4907,0.6562,0.4907,105,0.6562,0.4907,0.6562,0.4907,105,0.6562,0.4953,0.6562
bookmia.07.16,casino_royale,0.6465,0.7387,0.5916,0.614,0.7572,0,254,0.6093,131,0.7572,0.6093,0.7572,0.6093,131,0.7572,0.6093,0.7572,0.6093,131,0.7572,0.6093,0.7572,0.6093,131,0.7572,0.614,0.7572
bookmia.07.17,casino_royale,0.203,0.3362,0.499,0.5446,0.6987,0,251,0.5396,109,0.6987,0.5396,0.6987,0.5396,109,0.6987,0.5396,0.6987,0.5396,109,0.6987,0.5396,0.6987,0.5396,109,0.6987,0.5446,0.6987
bookmia.07.20,casino_royale,0.3991,0.5319,0.4267,0.4366,0.6059,0,256,0.2958,63,0.5466,0.2958,0.5466,0.4366,93,0.6059,0.4366,0.6059,0.4366,93,0.6059,0.4366,0.6059,0.4366,93,0.6059,0.4366,0.6059
bookmia.07.24,casino_royale,0.5492,0.6328,0.4985,0.5078,0.6712,0,254,0.5078,98,0.6712,0.5078,0.6712,0.5078,98,0.6712,0.5078,0.6712,0.5078,98,0.6712,0.5078,0.6712,0.5078,98,0.6712,0.5078,0.6712
bookmia.07.25,casino_royale,0.743,0.8525,0.5011,0.5187,0.6831,0,254,0.1262,27,0.2444,0.1262,0.2444,0.5187,111,0.6831,0.5187,0.6831,0.5187,111,0.6831,0.5187,0.6831,0.5187,111,0.6831,0.5187,0.6831
bookmia.07.26,casino_royale,0.2009,0.3483,0.4368,0.4533,0.6238,0,253,0.4533,97,0.6238,0.4533,0.6238,0.4533,97,0.6238,0.4533,0.6238,0.4533,97,0.6238,0.4533,0.6238,0.4533,97,0.6238,0.4533,0.6238
bookmia.07.28,casino_royale,0.5209,0.7763,0.4687,0.5116,0.6728,0,253,0.4977,107,0.6646,0.4977,0.6646,0.4977,107,0.6646,0.4977,0.6646,0.4977,107,0.6646,0.4977,0.6646,0.4977,107,0.6646,0.5116,0.6728
bookmia.07.29,casino_royale,0.1866,0.3548,0.4992,0.5072,0.6709,0,255,0.5072,106,0.6709,0.5072,0.6709,0.5072,106,0.6709,0.5072,0.6709,0.5072,106,0.6709,0.5072,0.6709,0.5072,106,0.6709,0.5072,0.6709
bookmia.07.30,casino_royale,0.3713,0.478,0.534,0.5545,0.7134,0,249,0.5545,112,0.7134,0.5545,0.7134,0.5545,112,0.7134,0.5545,0.7134,0.5545,112,0.7134,0.5545,0.7134,0.5545,112,0.7134,0.5545,0.7134
bookmia.07.31,casino_royale,0.733,0.8287,0.4518,0.4757,0.6426,0,252,0.1893,39,0.3279,0.1893,0.3279,0.4757,98,0.6426,0.4757,0.6426,0.4757,98,0.6426,0.4757,0.6426,0.4757,98,0.6426,0.4757,0.6426
bookmia.07.32,casino_royale,0.5385,0.6559,0.4822,0.4904,0.6559,0,255,0.4904,102,0.6559,0.4904,0.6559,0.4904,102,0.6559,0.4904,0.6559,0.4904,102,0.6559,0.4904,0.6559,0.4904,102,0.6559,0.4904,0.6559
bookmia.07.37,casino_royale,0.3821,0.538,0.4435,0.4764,0.6433,0,253,0.4198,89,0.5796,0.4198,0.5796,0.4764,101,0.6433,0.4764,0.6433,0.4764,101,0.6433,0.4764,0.6433,0.4764,101,0.6433,0.4764,0.6433
bookmia.07.40,casino_royale,0.6495,0.7733,0.5019,0.5206,0.6824,0,253,0.4175,81,0.5714,0.4175,0.5714,0.5206,101,0.6824,0.5206,0.6824,0.5206,101,0.6824,0.5206,0.6824,0.5206,101,0.6824,0.5206,0.6824
bookmia.07.41,casino_royale,0.699,0.7914,0.4779,0.4903,0.658,0,254,0.4903,101,0.658,0.4903,0.658,0.4903,101,0.658,0.4903,0.658,0.4903,101,0.658,0.4903,0.658,0.4903,101,0.658,0.4903,0.658
bookmia.07.43,casino_royale,0.8307,0.9017,0.5459,0.5714,0.7273,0,256,0.5714,108,0.7273,0.5714,0.7273,0.5714,108,0.7273,0.5714,0.7273,0.5714,108,0.7273,0.5714,0.7273,0.5714,108,0.7273,0.5714,0.7273
bookmia.07.44,casino_royale,0.2714,0.419,0.4874,0.5048,0.6751,0,253,0.5048,106,0.6751,0.5048,0.6751,0.5048,106,0.6751,0.5048,0.6751,0.5048,106,0.6751,0.5048,0.6751,0.5048,106,0.6751,0.5048,0.6751
bookmia.07.47,casino_royale,0.2132,0.4103,0.4329,0.4416,0.6276,0,253,0.4416,87,0.6127,0.4416,0.6127,0.4416,87,0.6127,0.4416,0.6127,0.4416,87,0.6127,0.4416,0.6127,0.4416,87,0.6127,0.4416,0.6276
bookmia.07.49,casino_royale,0.0,0.2427,0.4923,0.5024,0.6751,0,254,0.5024,105,0.6688,0.5024,0.6688,0.5024,105,0.6688,0.5024,0.6688,0.5024,105,0.6688,0.5024,0.6751,0.5024,105,0.6688,0.5024,0.6751
bookmia.07.53,casino_royale,0.3019,0.4562,0.4437,0.4481,0.6169,0,256,0.4481,95,0.6169,0.4481,0.6169,0.4481,95,0.6169,0.4481,0.6169,0.4481,95,0.6169,0.4481,0.6169,0.4481,95,0.6169,0.4481,0.6169
bookmia.07.54,casino_royale,0.7854,0.8798,0.4842,0.5205,0.6707,0,250,0.5068,111,0.6707,0.5068,0.6707,0.5068,111,0.6707,0.5068,0.6707,0.5068,111,0.6707,0.5205,0.6707,0.5068,111,0.6707,0.5205,0.6707
bookmia.07.55,casino_royale,0.3235,0.4382,0.5815,0.5931,0.7423,0,256,0.5931,121,0.7423,0.5931,0.7423,0.5931,121,0.7423,0.5931,0.7423,0.5931,121,0.7423,0.5931,0.7423,0.5294,108,0.7346,0.5931,0.7423
bookmia.07.56,casino_royale,0.6965,0.8209,0.523,0.5274,0.6883,0,256,0.5274,106,0.6883,0.5274,0.6883,0.5274,106,0.6883,0.5274,0.6883,0.5274,106,0.6883,0.5274,0.6883,0.5274,106,0.6883,0.5274,0.6883
bookmia.07.57,casino_royale,0.0,0.1662,0.4345,0.4928,0.6581,0,252,0.4928,102,0.6581,0.4928,0.6581,0.4928,102,0.6581,0.4928,0.6581,0.4928,102,0.6581,0.4928,0.6581,0.4928,102,0.6581,0.4928,0.6581
bookmia.07.59,casino_royale,0.7828,0.8715,0.5048,0.5158,0.6825,0,254,0.5158,114,0.6786,0.5158,0.6786,0.5158,114,0.6786,0.5158,0.6786,0.5158,114,0.6786,0.5158,0.6786,0.5158,114,0.6786,0.5158,0.6825
bookmia.07.61,casino_royale,0.0,0.1453,0.4303,0.4428,0.6117,0,254,0.4428,89,0.6117,0.4428,0.6117,0.4428,89,0.6117,0.4428,0.6117,0.4428,89,0.6117,0.4428,0.6117,0.4428,69,0.6048,0.4428,0.6117
bookmia.07.62,casino_royale,0.481,0.6576,0.4456,0.4667,0.6364,0,255,0.4667,98,0.6364,0.4667,0.6364,0.4667,98,0.6364,0.4667,0.6364,0.4667,98,0.6364,0.4667,0.6364,0.4667,98,0.6364,0.4667,0.6364
bookmia.07.63,casino_royale,0.5707,0.6856,0.5466,0.5606,0.7143,0,255,0.5556,110,0.7143,0.5556,0.7143,0.5556,110,0.7143,0.5556,0.7143,0.5556,110,0.7143,0.5556,0.7143,0.5556,110,0.7143,0.5606,0.7143
bookmia.07.66,casino_royale,0.277,0.4182,0.4792,0.5023,0.6625,0,253,0.493,105,0.6604,0.493,0.6604,0.493,105,0.6604,0.493,0.6604,0.493,105,0.6604,0.493,0.6604,0.493,105,0.6604,0.5023,0.6625
bookmia.07.70,casino_royale,0.5816,0.7278,0.5314,0.5408,0.702,0,255,0.5408,106,0.702,0.5408,0.702,0.5408,106,0.702,0.5408,0.702,0.5408,106,0.702,0.5408,0.702,0.5408,106,0.702,0.5408,0.702
bookmia.07.72,casino_royale,0.7704,0.8621,0.4975,0.5102,0.6689,0,255,0.5051,99,0.6689,0.5051,0.6689,0.5051,99,0.6689,0.5051,0.6689,0.4592,90,0.6622,0.5051,0.6689,0.5051,73,0.6689,0.5102,0.6689
bookmia.07.73,casino_royale,0.8107,0.8901,0.5444,0.5583,0.7143,0,255,0.5583,115,0.7143,0.5583,0.7143,0.5583,115,0.7143,0.5583,0.7143,0.5583,115,0.7143,0.5583,0.7143,0.5583,115,0.7143,0.5583,0.7143
bookmia.07.77,casino_royale,0.0,0.1364,0.4578,0.4951,0.6602,0,248,0.4951,102,0.6602,0.4951,0.6602,0.4951,102,0.6602,0.4951,0.6602,0.4951,102,0.6602,0.4951,0.6602,0.4951,102,0.6602,0.4951,0.6602
bookmia.07.80,casino_royale,0.7756,0.8736,0.4764,0.4829,0.6492,0,256,0.1707,35,0.4737,0.1707,0.4737,0.4829,99,0.6492,0.4829,0.6492,0.4829,99,0.6492,0.4829,0.6492,0.4829,99,0.6492,0.4829,0.6492
