prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.02,a_game_of_thrones,0.7424,0.8464,0.3388,0.3535,0.5204,0,253,0.3535,70,0.5204,0.3535,0.5204,0.3535,70,0.5204,0.3535,0.5204,0.3535,70,0.5204,0.3535,0.5204,0.3535,70,0.5204,0.3535,0.5204
bookmia.01.03,a_game_of_thrones,0.2778,0.3631,0.3365,0.3586,0.5259,0,247,0.3586,71,0.5259,0.3586,0.5259,0.3586,71,0.5259,0.3586,0.5259,0.3586,71,0.5259,0.3586,0.5259,0.3586,71,0.5259,0.3586,0.5259
bookmia.01.04,a_game_of_thrones,0.2754,0.4132,0.344,0.3671,0.5319,0,250,0.3623,75,0.53,0.3623,0.53,0.3623,75,0.53,0.3623,0.53,0.3623,75,0.53,0.3623,0.53,0.3623,68,0.523,0.3671,0.5319
bookmia.01.07,a_game_of_thrones,0.5352,0.6508,0.299,0.3333,0.4947,0,240,0.3286,70,0.4947,0.3286,0.4947,0.3286,70,0.4947,0.3286,0.4947,0.3286,70,0.4947,0.3286,0.4947,0.3286,70,0.4947,0.3333,0.4947
bookmia.01.10,a_game_of_thrones,0.0,0.2222,0.3532,0.3663,0.5362,0,250,0.3663,74,0.5362,0.3663,0.5362,0.3663,74,0.5362,0.3663,0.5362,0.3663,74,0.5362,0.3663,0.5362,0.3663,74,0.5362,0.3663,0.5362
bookmia.01.11,a_game_of_thrones,0.7642,0.861,0.338,0.3774,0.543,0,248,0.3726,79,0.543,0.3726,0.543,0.3726,79,0.543,0.3726,0.543,0.3726,79,0.543,0.3774,0.543,0.3632,53,0.531,0.3774,0.543
bookmia.01.12,a_game_of_thrones,0.1033,0.2818,0.3488,0.3756,0.5411,0,247,0.3709,79,0.5411,0.3709,0.5411,0.3709,79,0.5411,0.3709,0.5411,0.3709,79,0.5411,0.3709,0.5411,0.3709,79,0.5411,0.3756,0.5411
bookmia.01.14,a_game_of_thrones,0.7487,0.8539,0.2751,0.3618,0.5314,0,251,0.3618,72,0.5314,0.3618,0.5314,0.3618,72,0.5314,0.3618,0.5314,0.3618,72,0.5314,0.3618,0.5314,0.3618,72,0.5314,0.3618,0.5314
bookmia.01.20,a_game_of_thrones,0.1281,0.3529,0.306,0.335,0.4945,0,248,0.33,67,0.4945,0.33,0.4945,0.33,67,0.4945,0.33,0.4945,0.33,67,0.4945,0.33,0.4945,0.33,67,0.4945,0.335,0.4945
bookmia.01.22,a_game_of_thrones,0.6965,0.8046,0.3009,0.3433,0.5092,0,238,0.3433,69,0.5092,0.3433,0.5092,0.3433,69,0.5092,0.3433,0.5092,0.3433,69,0.5092,0.3433,0.5092,0.3433,69,0.5092,0.3433,0.5092
bookmia.01.23,a_game_of_thrones,0.2663,0.3853,0.3072,0.3641,0.5221,0,238,0.3533,65,0.5221,0.3533,0.5221,0.3533,65,0.5221,0.3533,0.5221,0.3533,65,0.5221,0.3641,0.5221,0.3533,65,0.5221,0.3641,0.5221
bookmia.01.26,a_game_of_thrones,0.285,0.4478,0.3243,0.355,0.5185,0,246,0.35,70,0.5185,0.35,0.5185,0.35,70,0.5185,0.35,0.5185,0.35,70,0.5185,0.355,0.5185,0.35,51,0.5037,0.355,0.5185
bookmia.01.27,a_game_of_thrones,0.6649,0.7439,0.3314,0.3946,0.5659,0,242,0.3946,73,0.5637,0.3946,0.5637,0.3946,73,0.5637,0.3946,0.5637,0.3946,73,0.5637,0.3946,0.5659,0.3946,73,0.5637,0.3946,0.5659
bookmia.01.31,a_game_of_thrones,0.2359,0.3561,0.3351,0.3641,0.5283,0,248,0.359,70,0.5283,0.359,0.5283,0.359,70,0.5283,0.359,0.5283,0.359,70,0.5283,0.359,0.5283,0.359,70,0.5283,0.3641,0.5283
bookmia.01.32,a_game_of_thrones,0.0,0.1808,0.3415,0.3743,0.5447,0,241,0.3743,70,0.5447,0.3743,0.5447,0.3743,70,0.5447,0.3743,0.5447,0.3743,70,0.5447,0.3743,0.5447,0.3743,70,0.5447,0.3743,0.5447
bookmia.01.33,a_game_of_thrones,0.7158,0.8257,0.3366,0.3684,0.5308,0,239,0.3632,69,0.5308,0.3632,0.5308,0.3632,69,0.5308,0.3684,0.5308,0.3632,69,0.5308,0.3684,0.5308,0.3632,69,0.5308,0.3684,0.5308
bookmia.01.36,a_game_of_thrones,0.6946,0.7933,0.3473,0.3744,0.5396,0,246,0.3695,75,0.5396,0.3695,0.5396,0.3695,75,0.5396,0.3695,0.5396,0.3695,75,0.5396,0.3695,0.5396,0.3695,75,0.5396,0.3744,0.5396
bookmia.01.37,a_game_of_thrones,0.6649,0.7602,0.3664,0.3883,0.5538,0,251,0.383,72,0.5538,0.383,0.5538,0.383,72,0.5538,0.383,0.5538,0.383,72,0.5538,0.3883,0.5538,0.383,72,0.5538,0.3883,0.5538
bookmia.01.39,a_game_of_thrones,0.24,0.3429,0.3029,0.35,0.513,0,237,0.34,68,0.5075,0.34,0.5075,0.34,68,0.5075,0.34,0.5075,0.34,68,0.5075,0.34,0.5075,0.34,53,0.5,0.35,0.513
bookmia.01.41,a_game_of_thrones,0.0,0.1453,0.3254,0.3641,0.5338,0,246,0.3641,75,0.5338,0.3641,0.5338,0.3641,75,0.5338,0.3641,0.5338,0.3641,75,0.5338,0.3641,0.5338,0.3641,75,0.5338,0.3641,0.5338
bookmia.01.42,a_game_of_thrones,0.0,0.1862,0.2576,0.3512,0.5145,0,243,0.1317,27,0.293,0.1317,0.293,0.3512,49,0.5072,0.3512,0.5145,0.3512,47,0.5072,0.3512,0.5145,0.2927,60,0.5072,0.3512,0.5145
bookmia.01.43,a_game_of_thrones,0.0,0.1448,0.2817,0.319,0.4783,0,236,0.3143,66,0.4783,0.3143,0.4783,0.3143,66,0.4783,0.3143,0.4783,0.3143,66,0.4783,0.3143,0.4783,0.3,32,0.4565,0.319,0.4783
bookmia.01.44,a_game_of_thrones,0.1923,0.337,0.2744,0.3269,0.4928,0,238,0.1106,23,0.2429,0.1106,0.2429,0.3221,67,0.4873,0.3221,0.4873,0.3221,67,0.4873,0.3221,0.4928,0.3221,67,0.4873,0.3269,0.4928
bookmia.01.46,a_game_of_thrones,0.1465,0.2727,0.3255,0.3586,0.5224,0,249,0.3535,70,0.5204,0.3535,0.5204,0.3535,70,0.5204,0.3535,0.5204,0.3535,63,0.513,0.3535,0.5204,0.3535,63,0.513,0.3586,0.5224
bookmia.01.49,a_game_of_thrones,0.3366,0.468,0.3364,0.3659,0.5305,0,244,0.361,74,0.5305,0.361,0.5305,0.361,74,0.5305,0.361,0.5305,0.361,74,0.5305,0.361,0.5305,0.361,74,0.5305,0.3659,0.5305
bookmia.01.51,a_game_of_thrones,0.75,0.8464,0.3393,0.3679,0.5361,0,248,0.3679,78,0.5361,0.3679,0.5361,0.3679,78,0.5361,0.3679,0.5361,0.3679,78,0.5361,0.3679,0.5361,0.3679,78,0.5361,0.3679,0.5361
bookmia.01.52,a_game_of_thrones,0.6812,0.8103,0.318,0.343,0.5054,0,250,0.3382,70,0.5054,0.3382,0.5054,0.3382,70,0.5054,0.3382,0.5054,0.3382,70,0.5054,0.343,0.5054,0.3382,70,0.5054,0.343,0.5054
bookmia.01.58,a_game_of_thrones,0.0,0.1468,0.3608,0.3789,0.5496,0,247,0.3789,72,0.5496,0.3789,0.5496,0.3789,72,0.5496,0.3789,0.5496,0.3789,72,0.5496,0.3789,0.5496,0.3789,72,0.5496,0.3789,0.5496
bookmia.01.59,a_game_of_thrones,0.3615,0.5108,0.3138,0.3474,0.5157,0,251,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157
bookmia.01.60,a_game_of_thrones,0.0,0.1616,0.287,0.3173,0.4762,0,246,0.3125,65,0.4762,0.3125,0.4762,0.3125,65,0.4762,0.3125,0.4762,0.3125,65,0.4762,0.3125,0.4762,0.3125,65,0.4762,0.3173,0.4762
bookmia.01.62,a_game_of_thrones,0.6543,0.7576,0.2945,0.3723,0.5426,0,215,0.3723,70,0.5426,0.3723,0.5426,0.3723,70,0.5426,0.3723,0.5426,0.3723,70,0.5426,0.3723,0.5426,0.3723,70,0.5426,0.3723,0.5426
bookmia.01.69,a_game_of_thrones,0.4975,0.6067,0.343,0.3632,0.5255,0,247,0.3582,72,0.5255,0.3582,0.5255,0.3582,72,0.5255,0.3582,0.5255,0.3582,72,0.5255,0.3582,0.5255,0.3582,72,0.5255,0.3632,0.5255
bookmia.01.71,a_game_of_thrones,0.0,0.1589,0.327,0.3507,0.5193,0,252,0.346,73,0.5141,0.346,0.5141,0.346,73,0.5141,0.346,0.5141,0.346,73,0.5141,0.346,0.5141,0.346,73,0.5141,0.3507,0.5193
bookmia.01.73,a_game_of_thrones,0.1925,0.32,0.3317,0.3474,0.5157,0,253,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157,0.3474,74,0.5157,0.3474,0.5157
bookmia.01.74,a_game_of_thrones,0.0,0.1369,0.3214,0.366,0.5358,0,247,0.3351,63,0.4962,0.3351,0.4962,0.3608,70,0.5303,0.3608,0.5303,0.3608,70,0.5303,0.366,0.5358,0.3557,38,0.5227,0.366,0.5358
bookmia.01.75,a_game_of_thrones,0.1474,0.2389,0.3821,0.3947,0.5714,0,253,0.3947,55,0.5564,0.3947,0.5564,0.3947,75,0.5639,0.3947,0.5639,0.3947,75,0.5639,0.3947,0.5639,0.3947,75,0.5639,0.3947,0.5714
bookmia.01.76,a_game_of_thrones,0.0,0.1512,0.2973,0.3518,0.5149,0,238,0.1106,22,0.2889,0.1106,0.2889,0.3467,69,0.5149,0.3467,0.5149,0.3317,41,0.4925,0.3467,0.5149,0.3317,41,0.4925,0.3518,0.5149
bookmia.01.77,a_game_of_thrones,0.0,0.1843,0.0052,0.3318,0.4911,0,4,0.0,11,0.1773,0.0,0.1773,0.3318,58,0.4911,0.3318,0.4911,0.3318,58,0.4911,0.3318,0.4911,0.3318,58,0.4911,0.3318,0.4911
bookmia.01.78,a_game_of_thrones,0.768,0.8596,0.3495,0.366,0.5358,0,247,0.366,71,0.5358,0.366,0.5358,0.366,71,0.5358,0.366,0.5358,0.366,71,0.5358,0.366,0.5358,0.366,71,0.5358,0.366,0.5358
bookmia.01.79,a_game_of_thrones,0.2982,0.4674,0.3081,0.3394,0.5034,0,251,0.3257,71,0.4897,0.3257,0.4897,0.3257,71,0.4897,0.3257,0.4897,0.3257,71,0.4897,0.3257,0.4897,0.3257,71,0.4897,0.3394,0.5034
bookmia.01.81,a_game_of_thrones,0.2255,0.3456,0.3387,0.3529,0.5217,0,251,0.3529,72,0.5217,0.3529,0.5217,0.3529,72,0.5217,0.3529,0.5217,0.3529,72,0.5217,0.3529,0.5217,0.3529,72,0.5217,0.3529,0.5217
bookmia.01.82,a_game_of_thrones,0.7799,0.8763,0.3604,0.3732,0.5436,0,251,0.3732,78,0.5436,0.3732,0.5436,0.3732,78,0.5436,0.3732,0.5436,0.3732,78,0.5436,0.3732,0.5436,0.3732,78,0.5436,0.3732,0.5436
bookmia.01.83,a_game_of_thrones,0.7512,0.8305,0.3214,0.3682,0.5328,0,240,0.3632,73,0.5309,0.3632,0.5309,0.3632,73,0.5309,0.3632,0.5309,0.3632,73,0.5309,0.3632,0.5309,0.2687,54,0.5128,0.3682,0.5328
bookmia.01.87,a_game_of_thrones,0.2991,0.4326,0.2861,0.3131,0.4769,0,245,0.3131,67,0.4769,0.3131,0.4769,0.3131,67,0.4769,0.3131,0.4769,0.3131,67,0.4769,0.3131,0.4769,0.3131,67,0.4769,0.3131,0.4769
bookmia.01.88,a_game_of_thrones,0.7385,0.8304,0.3455,0.3795,0.5448,0,244,0.3744,73,0.5448,0.3744,0.5448,0.3744,73,0.5448,0.3744,0.5448,0.3744,73,0.5448,0.3795,0.5448,0.3744,73,0.5448,0.3795,0.5448
bookmia.01.89,a_game_of_thrones,0.7317,0.8451,0.1213,0.3463,0.5126,0,245,0.1171,24,0.2766,0.1171,0.2766,0.1171,24,0.2527,0.1366,0.2847,0.3463,71,0.5126,0.3463,0.5126,0.3463,71,0.5126,0.3463,0.5126
bookmia.01.90,a_game_of_thrones,0.3782,0.4928,0.3846,0.4145,0.5861,0,252,0.4145,80,0.5861,0.4145,0.5861,0.4145,80,0.5861,0.4145,0.5861,0.4145,80,0.5861,0.4145,0.5861,0.4145,80,0.5861,0.4145,0.5861
bookmia.01.97,a_game_of_thrones,0.0,0.1637,0.3574,0.381,0.5462,0,253,0.3757,71,0.5462,0.3757,0.5462,0.3757,71,0.5462,0.3757,0.5462,0.3757,71,0.5462,0.3757,0.5462,0.3757,71,0.5462,0.381,0.5462
bookmia.07.02,casino_royale,0.803,0.8835,0.3433,0.3744,0.5396,0,250,0.3645,74,0.5343,0.3645,0.5343,0.3645,74,0.5343,0.3645,0.5343,0.3645,74,0.5343,0.3645,0.5343,0.3645,74,0.5343,0.3744,0.5396
bookmia.07.03,casino_royale,0.5735,0.7166,0.3293,0.346,0.5245,0,251,0.3412,72,0.5088,0.3412,0.5088,0.3412,72,0.5088,0.3412,0.5088,0.3412,72,0.5088,0.346,0.5088,0.3412,72,0.5088,0.346,0.5245
bookmia.07.04,casino_royale,0.684,0.8511,0.3242,0.3396,0.5087,0,253,0.1226,26,0.2837,0.1226,0.2837,0.3396,72,0.507,0.3396,0.507,0.3396,72,0.507,0.3396,0.507,0.3396,72,0.507,0.3396,0.5087
bookmia.07.05,casino_royale,0.0,0.1703,0.3401,0.3541,0.5159,0,252,0.3493,73,0.5159,0.3493,0.5159,0.3493,73,0.5159,0.3493,0.5159,0.3493,73,0.5159,0.3493,0.5159,0.3493,73,0.5159,0.3541,0.5159
bookmia.07.06,casino_royale,0.8154,0.8983,0.3403,0.3949,0.5609,0,232,0.3949,69,0.5588,0.3949,0.5588,0.3897,76,0.5609,0.3949,0.5609,0.3897,76,0.5609,0.3949,0.5609,0.3897,76,0.5609,0.3949,0.5609
bookmia.07.07,casino_royale,0.1435,0.2821,0.3072,0.3241,0.4983,0,248,0.3241,70,0.4948,0.3241,0.4948,0.3241,70,0.4948,0.3241,0.4948,0.3241,70,0.4948,0.3241,0.4983,0.3241,70,0.4948,0.3241,0.4983
bookmia.07.08,casino_royale,0.0,0.1939,0.019,0.3237,0.4873,0,20,0.0,2,0.106,0.0,0.106,0.0,4,0.1319,0.0,0.1404,0.2947,61,0.4453,0.2947,0.4453,0.3237,67,0.4873,0.3237,0.4873
bookmia.07.09,casino_royale,0.7799,0.8763,0.3212,0.3589,0.523,0,241,0.3541,74,0.523,0.3541,0.523,0.3541,74,0.523,0.3541,0.523,0.3541,74,0.523,0.3541,0.523,0.3541,74,0.523,0.3589,0.523
bookmia.07.15,casino_royale,0.7897,0.8773,0.2865,0.3505,0.519,0,253,0.3037,65,0.4706,0.3037,0.4706,0.3037,65,0.4863,0.3037,0.4897,0.3505,75,0.519,0.3505,0.519,0.3505,75,0.519,0.3505,0.519
bookmia.07.16,casino_royale,0.7767,0.852,0.3797,0.3953,0.5667,0,251,0.3953,85,0.5667,0.3953,0.5667,0.3953,85,0.5667,0.3953,0.5667,0.3953,85,0.5667,0.3953,0.5667,0.3953,85,0.5667,0.3953,0.5667
bookmia.07.17,casino_royale,0.302,0.4011,0.3744,0.3861,0.5571,0,254,0.3861,78,0.5571,0.3861,0.5571,0.3861,78,0.5571,0.3861,0.5571,0.3861,78,0.5571,0.3861,0.5571,0.3861,78,0.5571,0.3861,0.5571
bookmia.07.20,casino_royale,0.5681,0.7278,0.3341,0.3427,0.5105,0,252,0.3427,73,0.5105,0.3427,0.5105,0.3427,73,0.5105,0.3427,0.5105,0.3427,73,0.5105,0.3427,0.5105,0.3427,73,0.5105,0.3427,0.5105
bookmia.07.24,casino_royale,0.5959,0.7003,0.3486,0.3731,0.5414,0,249,0.3731,72,0.5414,0.3731,0.5414,0.3731,72,0.5414,0.3731,0.5414,0.3731,72,0.5414,0.3731,0.5414,0.3731,72,0.5414,0.3731,0.5414
bookmia.07.25,casino_royale,0.743,0.8525,0.3149,0.3411,0.5087,0,247,0.3411,73,0.5087,0.3411,0.5087,0.3411,73,0.5087,0.3411,0.5087,0.3411,73,0.5087,0.3411,0.5087,0.3411,73,0.5087,0.3411,0.5087
bookmia.07.26,casino_royale,0.2009,0.3499,0.325,0.3411,0.5035,0,250,0.3364,72,0.5035,0.3364,0.5035,0.3364,72,0.5035,0.3364,0.5035,0.3364,72,0.5035,0.3364,0.5035,0.3364,72,0.5035,0.3411,0.5035
bookmia.07.28,casino_royale,0.493,0.6412,0.3468,0.3581,0.5274,0,255,0.3581,77,0.5274,0.3581,0.5274,0.3581,77,0.5274,0.3581,0.5274,0.3581,77,0.5274,0.3581,0.5274,0.3581,77,0.5274,0.3581,0.5274
bookmia.07.29,casino_royale,0.1866,0.3539,0.3733,0.3876,0.5467,0,255,0.378,79,0.5467,0.378,0.5467,0.378,79,0.5467,0.378,0.5467,0.378,79,0.5467,0.378,0.5467,0.378,79,0.5467,0.3876,0.5467
bookmia.07.30,casino_royale,0.1238,0.2278,0.3685,0.3911,0.5623,0,252,0.2723,54,0.4643,0.2723,0.4643,0.3911,79,0.5623,0.3911,0.5623,0.3911,79,0.5623,0.3911,0.5623,0.3911,79,0.5623,0.3911,0.5623
bookmia.07.31,casino_royale,0.1359,0.27,0.3277,0.3447,0.5126,0,249,0.3447,71,0.5126,0.3447,0.5126,0.3447,71,0.5126,0.3447,0.5126,0.3447,71,0.5126,0.3447,0.5126,0.3447,71,0.5126,0.3447,0.5126
bookmia.07.32,casino_royale,0.0,0.1644,0.3527,0.3702,0.5404,0,252,0.3654,76,0.5333,0.3654,0.5333,0.3654,76,0.5333,0.3654,0.5333,0.3317,69,0.5282,0.3702,0.5333,0.3317,69,0.5282,0.3702,0.5404
bookmia.07.37,casino_royale,0.0,0.2043,0.3258,0.3349,0.5018,0,254,0.3349,71,0.5018,0.3349,0.5018,0.3349,71,0.5018,0.3349,0.5018,0.3349,71,0.5018,0.3349,0.5018,0.3349,71,0.5018,0.3349,0.5018
bookmia.07.40,casino_royale,0.7474,0.8324,0.3457,0.3814,0.5522,0,246,0.3814,74,0.5522,0.3814,0.5522,0.3814,74,0.5522,0.3814,0.5522,0.3814,74,0.5522,0.3814,0.5522,0.3711,72,0.5502,0.3814,0.5522
bookmia.07.41,casino_royale,0.1019,0.2681,0.3687,0.3835,0.5544,0,247,0.3835,79,0.5544,0.3835,0.5544,0.3835,79,0.5544,0.3835,0.5544,0.3835,79,0.5544,0.3835,0.5544,0.3835,79,0.5544,0.3835,0.5544
bookmia.07.43,casino_royale,0.7725,0.8406,0.391,0.4074,0.5736,0,252,0.4021,76,0.5736,0.4021,0.5736,0.4021,76,0.5736,0.4021,0.5736,0.4021,76,0.5736,0.4021,0.5736,0.4021,76,0.5736,0.4074,0.5736
bookmia.07.44,casino_royale,0.7048,0.8495,0.3449,0.3571,0.5263,0,252,0.3571,75,0.5263,0.3571,0.5263,0.3571,75,0.5263,0.3571,0.5263,0.3571,75,0.5263,0.3571,0.5263,0.3571,75,0.5263,0.3571,0.5263
bookmia.07.47,casino_royale,0.4569,0.5665,0.1959,0.3553,0.5169,0,195,0.2589,51,0.5038,0.2589,0.5038,0.3503,69,0.5169,0.3503,0.5169,0.3503,69,0.5169,0.3553,0.5169,0.3503,69,0.5169,0.3553,0.5169
bookmia.07.49,casino_royale,0.0,0.2122,0.3374,0.3636,0.5333,0,245,0.3636,76,0.5333,0.3636,0.5333,0.3636,76,0.5333,0.3636,0.5333,0.3636,76,0.5333,0.3636,0.5333,0.3636,76,0.5333,0.3636,0.5333
bookmia.07.53,casino_royale,0.75,0.8548,0.3328,0.3443,0.5053,0,256,0.3396,72,0.5053,0.3396,0.5053,0.3396,72,0.5053,0.3396,0.5053,0.3396,72,0.5053,0.3396,0.5053,0.3396,72,0.5053,0.3443,0.5053
bookmia.07.54,casino_royale,0.7854,0.8798,0.313,0.3288,0.4897,0,250,0.3242,71,0.4897,0.3242,0.4897,0.3242,71,0.4897,0.3288,0.4897,0.3242,71,0.4897,0.3288,0.4897,0.3242,71,0.4897,0.3288,0.4897
bookmia.07.55,casino_royale,0.2598,0.3794,0.3758,0.3922,0.5684,0,253,0.3922,80,0.5614,0.3922,0.5614,0.3922,80,0.5614,0.3922,0.5614,0.3922,80,0.5614,0.3922,0.5614,0.299,61,0.5563,0.3922,0.5684
bookmia.07.56,casino_royale,0.7612,0.8366,0.0661,0.3483,0.5255,0,60,0.0,2,0.1068,0.0,0.1068,0.0,2,0.1164,0.0,0.1367,0.3383,68,0.5056,0.3483,0.5255,0.3383,68,0.5056,0.3483,0.5255
bookmia.07.57,casino_royale,0.7295,0.8229,0.3361,0.372,0.5352,0,246,0.3623,75,0.5319,0.3623,0.5319,0.3623,75,0.5319,0.3623,0.5319,0.3623,75,0.5319,0.372,0.5333,0.3575,52,0.5248,0.372,0.5352
bookmia.07.59,casino_royale,0.5837,0.687,0.3147,0.3348,0.5017,0,248,0.2081,46,0.3771,0.2081,0.3771,0.3348,74,0.5017,0.3348,0.5017,0.3348,74,0.5017,0.3348,0.5017,0.3348,74,0.5017,0.3348,0.5017
bookmia.07.61,casino_royale,0.0,0.1341,0.3183,0.3383,0.4981,0,252,0.3333,67,0.4981,0.3333,0.4981,0.3333,67,0.4981,0.3333,0.4981,0.3333,67,0.4981,0.3333,0.4981,0.3333,67,0.4981,0.3383,0.4981
bookmia.07.62,casino_royale,0.4524,0.5574,0.3259,0.3476,0.5159,0,246,0.3429,72,0.5088,0.3429,0.5088,0.3476,49,0.5088,0.3476,0.5088,0.3429,57,0.5088,0.3476,0.5088,0.3429,72,0.5159,0.3476,0.5159
bookmia.07.63,casino_royale,0.2222,0.3415,0.3635,0.3889,0.56,0,245,0.3889,77,0.56,0.3889,0.56,0.3889,77,0.56,0.3889,0.56,0.3889,77,0.56,0.3889,0.56,0.3889,77,0.56,0.3889,0.56
bookmia.07.66,casino_royale,0.2817,0.366,0.3291,0.3474,0.5139,0,249,0.3474,74,0.5139,0.3474,0.5139,0.3474,74,0.5139,0.3474,0.5139,0.3474,74,0.5139,0.3474,0.5139,0.3474,74,0.5139,0.3474,0.5139
bookmia.07.70,casino_royale,0.2245,0.3362,0.3329,0.3776,0.5373,0,239,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,57,0.5299,0.3776,0.5373
bookmia.07.72,casino_royale,0.7704,0.8678,0.3489,0.3673,0.5373,0,247,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373,0.3673,72,0.5373,0.3673,0.5373
bookmia.07.73,casino_royale,0.8107,0.8954,0.353,0.3689,0.539,0,252,0.3689,76,0.539,0.3689,0.539,0.3689,76,0.539,0.3689,0.539,0.3689,76,0.539,0.3689,0.539,0.3544,42,0.5177,0.3689,0.539
bookmia.07.77,casino_royale,0.1699,0.3198,0.3366,0.3544,0.5233,0,246,0.3544,73,0.5233,0.3544,0.5233,0.3544,73,0.5233,0.3544,0.5233,0.3544,73,0.5233,0.3544,0.5233,0.3495,47,0.5214,0.3544,0.5233
bookmia.07.80,casino_royale,0.7756,0.8681,0.3555,0.3707,0.5409,0,252,0.3707,76,0.5409,0.3707,0.5409,0.3707,76,0.5409,0.3707,0.5409,0.3707,76,0.5409,0.3707,0.5409,0.2829,58,0.539,0.3707,0.5409
