prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.0656,0.0,0.0,0.1154,0,0,0.0,1,0.1026,0.0,0.1026,0.0,2,0.0714,0.0,0.1026,0.0,2,0.0905,0.0,0.1154
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1364,0.0,0.0,0.1509,0,0,0.0,2,0.1038,0.0,0.1038,0.0,2,0.1182,0.0,0.1509,0.0,2,0.1154,0.0,0.1509
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1166,0.0,0.0,0.1714,0,0,0.0,3,0.1188,0.0,0.1188,0.0,2,0.1198,0.0,0.1238,0.0,1,0.0891,0.0,0.1714
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.0822,0.0,0.0,0.1416,0,0,0.0,2,0.1416,0.0,0.1416,0.0,1,0.1127,0.0,0.1416,0.0,2,0.0909,0.0,0.1416
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.066,0.0,0.0,0.1353,0,0,0.0,1,0.0792,0.0,0.0792,0.0,1,0.0762,0.0,0.1026,0.0,3,0.1206,0.0,0.1353
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.0939,0.0,0.0,0.1375,0,0,0.0,2,0.1143,0.0,0.1143,0.0,2,0.1143,0.0,0.1143,0.0,2,0.0891,0.0,0.1375
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.0881,0.0,0.0,0.129,0,0,0.0,1,0.0811,0.0,0.0811,0.0,2,0.1038,0.0,0.1166,0.0,2,0.1043,0.0,0.129
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1063,0.0,0.0,0.1728,0,0,0.0,2,0.1,0.0,0.1,0.0,2,0.1212,0.0,0.1275,0.0,2,0.1009,0.0,0.1728
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1117,0.0,0.0,0.1208,0,0,0.0,3,0.1026,0.0,0.1026,0.0,2,0.0829,0.0,0.1146,0.0,3,0.1005,0.0,0.1208
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1357,0.0,0.0,0.1887,0,0,0.0,2,0.1187,0.0,0.1187,0.0,3,0.1275,0.0,0.1327,0.0,1,0.0645,0.0,0.1887
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1033,0.0,0.0,0.1525,0,0,0.0,2,0.1096,0.0,0.1096,0.0,3,0.1148,0.0,0.1357,0.0,2,0.1171,0.0,0.1525
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.1322,0.0,0.0,0.1545,0,0,0.0,2,0.1156,0.0,0.1156,0.0,2,0.1156,0.0,0.1327,0.0,2,0.1156,0.0,0.1545
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1456,0.0,0.0,0.1753,0,0,0.0,2,0.1089,0.0,0.1089,0.0,2,0.1089,0.0,0.1643,0.0,4,0.1495,0.0,0.1753
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.0642,0.0,0.0,0.1043,0,0,0.0,2,0.0485,0.0,0.0485,0.0,1,0.0628,0.0,0.0861,0.0,1,0.0628,0.0,0.1043
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1504,0.0,0.0,0.1681,0,0,0.0,1,0.1226,0.0,0.1226,0.0,1,0.1226,0.0,0.1681,0.0,3,0.1262,0.0,0.1681
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1209,0.0,0.0,0.1667,0,0,0.0,2,0.1589,0.0,0.1589,0.0,3,0.1304,0.0,0.1589,0.0,2,0.0811,0.0,0.1667
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.1407,0,0,0.0,1,0.0923,0.0,0.0923,0.0,1,0.0923,0.0,0.13,0.0,1,0.0718,0.0,0.1407
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.1552,0,0,0.0,2,0.1321,0.0,0.1321,0.0,3,0.1319,0.0,0.1449,0.0,2,0.1084,0.0,0.1552
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.0766,0.0,0.0,0.1711,0,0,0.0,1,0.0804,0.0,0.0804,0.0,2,0.1189,0.0,0.1711,0.0,1,0.0882,0.0,0.1711
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1171,0.0,0.0,0.1667,0,0,0.0,2,0.1441,0.0,0.1441,0.0,2,0.1429,0.0,0.1509,0.0,2,0.1244,0.0,0.1667
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.1422,0.0,0.0,0.1437,0,0,0.0,2,0.0812,0.0,0.0812,0.0,2,0.0918,0.0,0.1437,0.0,2,0.1053,0.0,0.1437
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.1297,0.0,0.0,0.2017,0,0,0.0,2,0.1261,0.0,0.1261,0.0,4,0.1619,0.0,0.201,0.0,2,0.0962,0.0,0.2017
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.0952,0.0,0.0,0.1818,0,0,0.0,1,0.1158,0.0,0.1158,0.0,2,0.0968,0.0,0.1294,0.0,2,0.0968,0.0,0.1818
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.0804,0.0,0.0,0.1395,0,0,0.0,2,0.0857,0.0,0.0857,0.0,2,0.0901,0.0,0.1111,0.0,1,0.1208,0.0,0.1395
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.1182,0.0,0.0,0.1256,0,0,0.0,2,0.0943,0.0,0.0943,0.0,2,0.0891,0.0,0.1231,0.0,2,0.0837,0.0,0.1256
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.1096,0.1658,0.6129,0.4698,0,21,0.0,6,0.2294,0.0,0.2294,0.5,31,0.3982,0.5161,0.3982,0.5,31,0.3982,0.6129,0.4698
bookmia.17.58,harry_potter_and_the_sorcerer's_stone,0.0,0.1004,0.0,0.0,0.1519,0,0,0.0,2,0.0921,0.0,0.0921,0.0,2,0.0814,0.0,0.1215,0.0,2,0.0822,0.0,0.1519
bookmia.17.62,harry_potter_and_the_sorcerer's_stone,0.0,0.0777,0.0,0.0,0.1176,0,0,0.0,2,0.1058,0.0,0.1058,0.0,2,0.1058,0.0,0.1058,0.0,2,0.0591,0.0,0.1176
bookmia.17.64,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.1818,0,0,0.0,2,0.0948,0.0,0.0948,0.0,3,0.1281,0.0,0.1782,0.0,1,0.0299,0.0,0.1818
bookmia.17.65,harry_potter_and_the_sorcerer's_stone,0.0,0.1096,0.0,0.0,0.1463,0,0,0.0,2,0.1143,0.0,0.1143,0.0,2,0.1,0.0,0.1159,0.0,1,0.0762,0.0,0.1463
bookmia.17.66,harry_potter_and_the_sorcerer's_stone,0.0,0.0985,0.0,0.0,0.1532,0,0,0.0,2,0.0804,0.0,0.0804,0.0,1,0.0788,0.0,0.1402,0.0,2,0.1204,0.0,0.1532
bookmia.17.67,harry_potter_and_the_sorcerer's_stone,0.0,0.1553,0.0,0.0,0.1803,0,0,0.0,2,0.1558,0.0,0.1558,0.0,2,0.1712,0.0,0.1712,0.0,4,0.1803,0.0,0.1803
bookmia.17.68,harry_potter_and_the_sorcerer's_stone,0.0,0.1182,0.0,0.0,0.2041,0,0,0.0,1,0.0874,0.0,0.0874,0.0,2,0.1143,0.0,0.1321,0.0,2,0.1143,0.0,0.2041
bookmia.17.69,harry_potter_and_the_sorcerer's_stone,0.0,0.0821,0.0,0.0,0.1226,0,0,0.0,1,0.1048,0.0,0.1048,0.0,1,0.1193,0.0,0.1193,0.0,1,0.0667,0.0,0.1226
bookmia.17.73,harry_potter_and_the_sorcerer's_stone,0.0,0.0632,0.0,0.0,0.1854,0,0,0.0,3,0.0966,0.0,0.0966,0.0,1,0.1058,0.0,0.125,0.0,3,0.1034,0.0,0.1854
bookmia.17.76,harry_potter_and_the_sorcerer's_stone,0.0,0.1232,0.0,0.0,0.1685,0,0,0.0,2,0.0874,0.0,0.0874,0.0,2,0.0874,0.0,0.1244,0.0,2,0.1273,0.0,0.1685
bookmia.17.77,harry_potter_and_the_sorcerer's_stone,0.0,0.0693,0.0,0.0,0.1446,0,0,0.0,2,0.0622,0.0,0.0622,0.0,3,0.0773,0.0,0.1435,0.0,2,0.1446,0.0,0.1446
bookmia.17.79,harry_potter_and_the_sorcerer's_stone,0.0,0.1067,0.0,0.0,0.2364,0,0,0.0,4,0.165,0.0,0.165,0.0,4,0.165,0.0,0.2364,0.0,4,0.165,0.0,0.2364
bookmia.17.80,harry_potter_and_the_sorcerer's_stone,0.0,0.125,0.0,0.0,0.1732,0,0,0.0,2,0.1033,0.0,0.1033,0.0,2,0.1148,0.0,0.1468,0.0,2,0.087,0.0,0.1732
bookmia.17.82,harry_potter_and_the_sorcerer's_stone,0.0,0.0985,0.0,0.0,0.1436,0,0,0.0,2,0.0914,0.0,0.0914,0.0,2,0.1034,0.0,0.1414,0.0,2,0.0847,0.0,0.1436
bookmia.17.84,harry_potter_and_the_sorcerer's_stone,0.0,0.1029,0.0,0.0,0.1414,0,0,0.0,2,0.0933,0.0,0.0933,0.0,2,0.1026,0.0,0.1389,0.0,2,0.0957,0.0,0.1414
bookmia.17.85,harry_potter_and_the_sorcerer's_stone,0.0,0.1402,0.0404,0.75,0.4541,0,6,0.0,4,0.1614,0.0,0.1614,0.0,2,0.1545,0.0,0.2273,0.0,5,0.1576,0.75,0.4541
bookmia.17.86,harry_potter_and_the_sorcerer's_stone,0.0,0.1091,0.0,0.0,0.1905,0,0,0.0,2,0.1089,0.0,0.1089,0.0,4,0.134,0.0,0.1596,0.0,4,0.1538,0.0,0.1905
bookmia.17.88,harry_potter_and_the_sorcerer's_stone,0.0,0.0591,0.0,0.0,0.114,0,0,0.0,2,0.0796,0.0,0.0796,0.0,2,0.0753,0.0,0.1036,0.0,2,0.0753,0.0,0.114
bookmia.17.89,harry_potter_and_the_sorcerer's_stone,0.0,0.0847,0.0,0.0,0.1458,0,0,0.0,3,0.1313,0.0,0.1313,0.0,4,0.1294,0.0,0.1313,0.0,4,0.1429,0.0,0.1458
bookmia.17.91,harry_potter_and_the_sorcerer's_stone,0.0,0.0503,0.0,0.0,0.2524,0,0,0.0,6,0.1772,0.0,0.1772,0.0,6,0.1772,0.0,0.1772,0.0,2,0.0853,0.0,0.2524
bookmia.17.94,harry_potter_and_the_sorcerer's_stone,0.0,0.0664,0.0,0.0,0.1127,0,0,0.0,1,0.0693,0.0,0.0693,0.0,2,0.0773,0.0,0.1127,0.0,2,0.0773,0.0,0.1127
bookmia.17.95,harry_potter_and_the_sorcerer's_stone,0.0,0.0591,0.0,0.0,0.2243,0,0,0.0,6,0.1084,0.0,0.1084,0.0,10,0.1762,0.0,0.1762,0.0,6,0.202,0.0,0.2243
bookmia.17.97,harry_potter_and_the_sorcerer's_stone,0.0,0.068,0.0,0.0,0.117,0,0,0.0,1,0.0693,0.0,0.0693,0.0,1,0.0818,0.0,0.1073,0.0,2,0.0697,0.0,0.117
bookmia.17.98,harry_potter_and_the_sorcerer's_stone,0.0,0.0498,0.0,0.0,0.1047,0,0,0.0,1,0.0606,0.0,0.0606,0.0,1,0.0619,0.0,0.0762,0.0,1,0.0396,0.0,0.1047
