prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64
bookmia.17.00,harry_potter_and_the_sorcerer's_stone,0.0,0.1257,0.0,0.0,0.1024,0,0,0.0,2,0.093,0.0,0.093,0.0,1,0.0749,0.0,0.1,0.0,2,0.1004,0.0,0.1024
bookmia.17.03,harry_potter_and_the_sorcerer's_stone,0.0,0.1222,0.0,0.0,0.121,0,0,0.0,2,0.0974,0.0,0.0974,0.0,2,0.0996,0.0,0.1041,0.0,1,0.0455,0.0,0.121
bookmia.17.04,harry_potter_and_the_sorcerer's_stone,0.0,0.1297,0.0,0.0,0.1343,0,0,0.0,1,0.0578,0.0,0.0578,0.0,2,0.0932,0.0,0.1135,0.0,0,0.0,0.0,0.1343
bookmia.17.06,harry_potter_and_the_sorcerer's_stone,0.0,0.1613,0.0,0.0,0.1387,0,0,0.0,1,0.0674,0.0,0.0674,0.0,1,0.0959,0.0,0.1124,0.0,2,0.1206,0.0,0.1387
bookmia.17.08,harry_potter_and_the_sorcerer's_stone,0.0,0.1585,0.0,0.0,0.1449,0,0,0.0,2,0.1449,0.0,0.1449,0.0,1,0.078,0.0,0.1449,0.0,2,0.1168,0.0,0.1449
bookmia.17.11,harry_potter_and_the_sorcerer's_stone,0.0,0.1412,0.0,0.0,0.1314,0,0,0.0,1,0.0385,0.0,0.0385,0.0,2,0.1236,0.0,0.1314,0.0,1,0.0226,0.0,0.1314
bookmia.17.12,harry_potter_and_the_sorcerer's_stone,0.0,0.1081,0.0,0.0,0.1236,0,0,0.0,2,0.0863,0.0,0.0863,0.0,2,0.0595,0.0,0.1197,0.0,1,0.0929,0.0,0.1236
bookmia.17.13,harry_potter_and_the_sorcerer's_stone,0.0,0.1166,0.0,0.0,0.1392,0,0,0.0,1,0.0949,0.0,0.0949,0.0,3,0.1232,0.0,0.1232,0.0,2,0.0849,0.0,0.1392
bookmia.17.14,harry_potter_and_the_sorcerer's_stone,0.0,0.1027,0.0,0.0,0.1136,0,0,0.0,1,0.0627,0.0,0.0627,0.0,2,0.1008,0.0,0.1008,0.0,2,0.0692,0.0,0.1136
bookmia.17.16,harry_potter_and_the_sorcerer's_stone,0.0,0.1475,0.0,0.0,0.129,0,0,0.0,2,0.1232,0.0,0.1232,0.0,2,0.0812,0.0,0.1232,0.0,2,0.0812,0.0,0.129
bookmia.17.18,harry_potter_and_the_sorcerer's_stone,0.0,0.1429,0.0,0.0,0.1679,0,0,0.0,2,0.1429,0.0,0.1429,0.0,3,0.146,0.0,0.146,0.0,1,0.0432,0.0,0.1679
bookmia.17.22,harry_potter_and_the_sorcerer's_stone,0.0,0.0977,0.0,0.0,0.1372,0,0,0.0,2,0.0959,0.0,0.0959,0.0,1,0.0803,0.0,0.119,0.0,2,0.1022,0.0,0.1372
bookmia.17.24,harry_potter_and_the_sorcerer's_stone,0.0,0.1217,0.0,0.0,0.1172,0,0,0.0,1,0.078,0.0,0.078,0.0,1,0.078,0.0,0.0935,0.0,1,0.078,0.0,0.1172
bookmia.17.26,harry_potter_and_the_sorcerer's_stone,0.0,0.1416,0.0,0.0,0.1212,0,0,0.0,2,0.0755,0.0,0.0755,0.0,2,0.0599,0.0,0.1212,0.0,1,0.056,0.0,0.1212
bookmia.17.28,harry_potter_and_the_sorcerer's_stone,0.0,0.1592,0.0,0.0,0.125,0,0,0.0,2,0.0969,0.0,0.0969,0.0,1,0.059,0.0,0.1246,0.0,1,0.0851,0.0,0.125
bookmia.17.31,harry_potter_and_the_sorcerer's_stone,0.0,0.1551,0.0,0.0,0.1413,0,0,0.0,1,0.0392,0.0,0.0392,0.0,2,0.0833,0.0,0.1155,0.0,1,0.0388,0.0,0.1413
bookmia.17.32,harry_potter_and_the_sorcerer's_stone,0.0,0.1362,0.0,0.0,0.1236,0,0,0.0,1,0.1073,0.0,0.1073,0.0,1,0.0791,0.0,0.1073,0.0,2,0.0787,0.0,0.1236
bookmia.17.33,harry_potter_and_the_sorcerer's_stone,0.0,0.1246,0.0,0.0,0.1226,0,0,0.0,2,0.0992,0.0,0.0992,0.0,2,0.1045,0.0,0.1212,0.0,1,0.0623,0.0,0.1226
bookmia.17.35,harry_potter_and_the_sorcerer's_stone,0.0,0.0909,0.0,0.0,0.1028,0,0,0.0,2,0.0778,0.0,0.0778,0.0,2,0.0778,0.0,0.096,0.0,1,0.0305,0.0,0.1028
bookmia.17.38,harry_potter_and_the_sorcerer's_stone,0.0,0.1167,0.0,0.0,0.1338,0,0,0.0,2,0.0935,0.0,0.0935,0.0,2,0.0797,0.0,0.1014,0.0,1,0.0299,0.0,0.1338
bookmia.17.41,harry_potter_and_the_sorcerer's_stone,0.0,0.114,0.0,0.0,0.1407,0,0,0.0,2,0.1111,0.0,0.1111,0.0,2,0.0674,0.0,0.1111,0.0,1,0.0286,0.0,0.1407
bookmia.17.42,harry_potter_and_the_sorcerer's_stone,0.0,0.0988,0.0,0.0,0.1609,0,0,0.0,2,0.1094,0.0,0.1094,0.0,1,0.0161,0.0,0.1269,0.0,1,0.0161,0.0,0.1609
bookmia.17.45,harry_potter_and_the_sorcerer's_stone,0.0,0.1287,0.0,0.0,0.1141,0,0,0.0,1,0.0732,0.0,0.0732,0.0,1,0.0758,0.0,0.1053,0.0,1,0.0078,0.0,0.1141
bookmia.17.49,harry_potter_and_the_sorcerer's_stone,0.0,0.0991,0.0,0.0,0.1176,0,0,0.0,2,0.0746,0.0,0.0746,0.0,2,0.0886,0.0,0.0892,0.0,2,0.1176,0.0,0.1176
bookmia.17.51,harry_potter_and_the_sorcerer's_stone,0.0,0.1056,0.0,0.0,0.1164,0,0,0.0,1,0.0388,0.0,0.0388,0.0,1,0.0388,0.0,0.0974,0.0,0,0.0,0.0,0.1164
bookmia.17.55,harry_potter_and_the_sorcerer's_stone,0.0,0.1267,0.0,0.0,0.1236,0,0,0.0,2,0.0597,0.0,0.0597,0.0,2,0.0597,0.0,0.0929,0.0,2,0.0597,0.0,0.1236
