prompt_id,novel,risky_alone_recall,risky_alone_rouge,anchor_mean_recall,anchor_max_recall,anchor_max_rouge,pool_ge_0p8,pool_ge_0p01,recall_n1,lcs_n1,rouge_n1,oracle_recall_n1,oracle_rouge_n1,recall_n8,lcs_n8,rouge_n8,oracle_recall_n8,oracle_rouge_n8,recall_n64,lcs_n64,rouge_n64,oracle_recall_n64,oracle_rouge_n64,recall_n256,lcs_n256,rouge_n256,oracle_recall_n256,oracle_rouge_n256
bookmia.01.02,a_game_of_thrones,0.7424,0.8464,0.0,0.0,0.1377,0,0,0.0,2,0.1216,0.0,0.1216,0.0,1,0.0645,0.0,0.1216,0.0,0,0.0,0.0,0.126,0.0,1,0.0846,0.0,0.1377
bookmia.01.03,a_game_of_thrones,0.2778,0.3631,0.0,0.0,0.1481,0,0,0.0,1,0.0681,0.0,0.0681,0.0,1,0.0681,0.0,0.1264,0.0,2,0.0513,0.0,0.1338,0.0,1,0.0928,0.0,0.1481
bookmia.01.04,a_game_of_thrones,0.2754,0.4132,0.0,0.0,0.1467,0,0,0.0,2,0.082,0.0,0.082,0.0,1,0.0452,0.0,0.114,0.0,2,0.0565,0.0,0.144,0.0,2,0.0565,0.0,0.1467
bookmia.01.07,a_game_of_thrones,0.5352,0.6508,0.0,0.0,0.1534,0,0,0.0,1,0.0424,0.0,0.0424,0.0,2,0.0356,0.0,0.1024,0.0,2,0.1237,0.0,0.1413,0.0,2,0.1237,0.0,0.1534
bookmia.01.10,a_game_of_thrones,0.0,0.2222,0.0,0.0,0.1589,0,0,0.0,1,0.0191,0.0,0.0191,0.0,2,0.1319,0.0,0.1319,0.0,0,0.0,0.0,0.1319,0.0,0,0.0,0.0,0.1589
bookmia.01.11,a_game_of_thrones,0.7642,0.861,0.0,0.0,0.1492,0,0,0.0,4,0.125,0.0,0.125,0.0,1,0.0829,0.0,0.125,0.0,1,0.034,0.0,0.1442,0.0,1,0.0348,0.0,0.1492
bookmia.01.12,a_game_of_thrones,0.1033,0.2818,0.0,0.0,0.1547,0,0,0.0,2,0.118,0.0,0.118,0.0,2,0.0922,0.0,0.118,0.0,1,0.0479,0.0,0.141,0.0,1,0.116,0.0,0.1547
bookmia.01.14,a_game_of_thrones,0.7487,0.8539,0.0,0.0,0.1593,0,0,0.0,1,0.0383,0.0,0.0383,0.0,1,0.0538,0.0,0.1346,0.0,1,0.0548,0.0,0.1507,0.0,2,0.1268,0.0,0.1593
bookmia.01.20,a_game_of_thrones,0.1281,0.3529,0.0,0.0,0.13,0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0444,0.0,0.0952,0.0,1,0.0098,0.0,0.1257,0.0,1,0.0098,0.0,0.13
bookmia.01.22,a_game_of_thrones,0.6965,0.8046,0.0,0.0,0.1563,0,0,0.0,2,0.0744,0.0,0.0744,0.0,2,0.0826,0.0,0.1326,0.0,2,0.1222,0.0,0.1493,0.0,1,0.0099,0.0,0.1563
bookmia.01.23,a_game_of_thrones,0.2663,0.3853,0.0,0.0,0.1502,0,0,0.0,1,0.0296,0.0,0.0296,0.0,1,0.0296,0.0,0.0711,0.0,1,0.0296,0.0,0.1398,0.0,1,0.0418,0.0,0.1502
bookmia.01.26,a_game_of_thrones,0.285,0.4478,0.0,0.0,0.1416,0,0,0.0,1,0.029,0.0,0.029,0.0,1,0.029,0.0,0.1139,0.0,2,0.0746,0.0,0.1263,0.0,2,0.097,0.0,0.1416
bookmia.01.27,a_game_of_thrones,0.6649,0.7439,0.0,0.0,0.1371,0,0,0.0,1,0.1083,0.0,0.1083,0.0,1,0.1083,0.0,0.1283,0.0,1,0.0536,0.0,0.1318,0.0,1,0.0305,0.0,0.1371
bookmia.01.31,a_game_of_thrones,0.2359,0.3561,0.0,0.0,0.1278,0,0,0.0,1,0.0963,0.0,0.0963,0.0,1,0.065,0.0,0.0963,0.0,2,0.0606,0.0,0.1278,0.0,2,0.1076,0.0,0.1278
bookmia.01.32,a_game_of_thrones,0.0,0.1808,0.0,0.0,0.1629,0,0,0.0,1,0.0105,0.0,0.0105,0.0,2,0.1107,0.0,0.1107,0.0,2,0.0789,0.0,0.1303,0.0,1,0.0852,0.0,0.1629
bookmia.01.33,a_game_of_thrones,0.7158,0.8257,0.0,0.0,0.1582,0,0,0.0,2,0.087,0.0,0.087,0.0,1,0.0513,0.0,0.1429,0.0,1,0.0199,0.0,0.1429,0.0,1,0.0199,0.0,0.1582
bookmia.01.36,a_game_of_thrones,0.6946,0.7933,0.0,0.0,0.1429,0,0,0.0,2,0.0435,0.0,0.0435,0.0,2,0.1049,0.0,0.116,0.0,2,0.0437,0.0,0.1362,0.0,2,0.0984,0.0,0.1429
bookmia.01.37,a_game_of_thrones,0.6649,0.7602,0.0,0.0,0.1754,0,0,0.0,2,0.0889,0.0,0.0889,0.0,2,0.0585,0.0,0.0889,0.0,2,0.1004,0.0,0.1754,0.0,2,0.1104,0.0,0.1754
bookmia.01.39,a_game_of_thrones,0.24,0.3429,0.0,0.0,0.129,0,0,0.0,1,0.019,0.0,0.019,0.0,1,0.0553,0.0,0.0897,0.0,1,0.0274,0.0,0.1285,0.0,1,0.0274,0.0,0.129
bookmia.01.41,a_game_of_thrones,0.0,0.1453,0.0,0.0,0.1559,0,0,0.0,2,0.1262,0.0,0.1262,0.0,2,0.1262,0.0,0.136,0.0,2,0.0993,0.0,0.1538,0.0,2,0.1188,0.0,0.1559
bookmia.01.42,a_game_of_thrones,0.0,0.1862,0.0,0.0,0.144,0,0,0.0,1,0.0273,0.0,0.0273,0.0,1,0.0273,0.0,0.0976,0.0,1,0.0273,0.0,0.1311,0.0,1,0.0273,0.0,0.144
bookmia.01.43,a_game_of_thrones,0.0,0.1448,0.0,0.0,0.1471,0,0,0.0,2,0.0424,0.0,0.0424,0.0,1,0.0427,0.0,0.0947,0.0,2,0.0934,0.0,0.1471,0.0,2,0.0844,0.0,0.1471
bookmia.01.44,a_game_of_thrones,0.1923,0.337,0.0,0.0,0.1622,0,0,0.0,2,0.1144,0.0,0.1144,0.0,2,0.0968,0.0,0.1459,0.0,2,0.1308,0.0,0.1552,0.0,2,0.1622,0.0,0.1622
bookmia.01.46,a_game_of_thrones,0.1465,0.2727,0.0,0.0,0.1379,0,0,0.0,1,0.0372,0.0,0.0372,0.0,2,0.0744,0.0,0.1203,0.0,1,0.0379,0.0,0.1216,0.0,1,0.037,0.0,0.1379
bookmia.01.49,a_game_of_thrones,0.3366,0.468,0.0,0.0,0.1397,0,0,0.0,2,0.0538,0.0,0.0538,0.0,1,0.0351,0.0,0.116,0.0,1,0.0649,0.0,0.128,0.0,1,0.0649,0.0,0.1397
bookmia.01.51,a_game_of_thrones,0.75,0.8464,0.0,0.0,0.1484,0,0,0.0,1,0.1099,0.0,0.1099,0.0,1,0.0348,0.0,0.1484,0.0,1,0.0398,0.0,0.1484,0.0,1,0.0916,0.0,0.1484
bookmia.01.52,a_game_of_thrones,0.6812,0.8103,0.0,0.0,0.1471,0,0,0.0,1,0.0093,0.0,0.0093,0.0,2,0.1096,0.0,0.1458,0.0,2,0.1096,0.0,0.1459,0.0,2,0.1181,0.0,0.1471
bookmia.01.58,a_game_of_thrones,0.0,0.1468,0.0,0.0,0.117,0,0,0.0,1,0.0205,0.0,0.0205,0.0,2,0.0881,0.0,0.0881,0.0,1,0.0198,0.0,0.117,0.0,1,0.0321,0.0,0.117
bookmia.01.59,a_game_of_thrones,0.3615,0.5108,0.0,0.0,0.15,0,0,0.0,1,0.0431,0.0,0.0431,0.0,2,0.1083,0.0,0.1333,0.0,1,0.0087,0.0,0.1436,0.0,1,0.0336,0.0,0.15
bookmia.01.60,a_game_of_thrones,0.0,0.1616,0.0,0.0,0.1463,0,0,0.0,2,0.0968,0.0,0.0968,0.0,2,0.0658,0.0,0.1135,0.0,2,0.0407,0.0,0.1301,0.0,1,0.0287,0.0,0.1463
bookmia.01.62,a_game_of_thrones,0.6543,0.7576,0.0,0.0,0.1443,0,0,0.0,1,0.0622,0.0,0.0622,0.0,1,0.0622,0.0,0.0814,0.0,1,0.1079,0.0,0.1402,0.0,1,0.1111,0.0,0.1443
bookmia.01.69,a_game_of_thrones,0.4975,0.6067,0.0,0.0,0.1337,0,0,0.0,2,0.0838,0.0,0.0838,0.0,1,0.041,0.0,0.0992,0.0,1,0.041,0.0,0.1238,0.0,1,0.0333,0.0,0.1337
bookmia.01.71,a_game_of_thrones,0.0,0.1589,0.0,0.0,0.1571,0,0,0.0,2,0.0678,0.0,0.0678,0.0,1,0.0342,0.0,0.1167,0.0,1,0.0606,0.0,0.1522,0.0,2,0.1514,0.0,0.1571
bookmia.01.73,a_game_of_thrones,0.1925,0.32,0.0,0.0,0.1717,0,0,0.0,2,0.0562,0.0,0.0562,0.0,2,0.0732,0.0,0.1412,0.0,1,0.0093,0.0,0.1717,0.0,1,0.0093,0.0,0.1717
bookmia.01.74,a_game_of_thrones,0.0,0.1369,0.0,0.0,0.137,0,0,0.0,1,0.0628,0.0,0.0628,0.0,1,0.1224,0.0,0.1224,0.0,1,0.0633,0.0,0.137,0.0,0,0.0,0.0,0.137
bookmia.01.75,a_game_of_thrones,0.1474,0.2389,0.0,0.0,0.1667,0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0945,0.0,0.1471,0.0,1,0.0945,0.0,0.1515,0.0,1,0.0945,0.0,0.1667
bookmia.01.76,a_game_of_thrones,0.0,0.1512,0.0,0.0,0.1707,0,0,0.0,2,0.0744,0.0,0.0744,0.0,2,0.0622,0.0,0.1146,0.0,2,0.0813,0.0,0.1463,0.0,3,0.1707,0.0,0.1707
bookmia.01.77,a_game_of_thrones,0.0,0.1843,0.0,0.0,0.1927,0,0,0.0,2,0.1131,0.0,0.1131,0.0,2,0.0786,0.0,0.1159,0.0,2,0.0786,0.0,0.1547,0.0,1,0.0094,0.0,0.1927
bookmia.01.78,a_game_of_thrones,0.768,0.8596,0.0,0.0,0.1333,0,0,0.0,3,0.1158,0.0,0.1158,0.0,3,0.0485,0.0,0.1158,0.0,4,0.0721,0.0,0.1279,0.0,4,0.0563,0.0,0.1333
bookmia.01.79,a_game_of_thrones,0.2982,0.4674,0.0,0.0,0.1653,0,0,0.0,2,0.0977,0.0,0.0977,0.0,3,0.0431,0.0,0.1079,0.0,3,0.0632,0.0,0.137,0.0,3,0.0433,0.0,0.1653
bookmia.01.81,a_game_of_thrones,0.2255,0.3456,0.0,0.0,0.1597,0,0,0.0,2,0.1246,0.0,0.1246,0.0,1,0.0642,0.0,0.1246,0.0,1,0.0098,0.0,0.1517,0.0,1,0.0098,0.0,0.1597
bookmia.01.82,a_game_of_thrones,0.7799,0.8763,0.0,0.0,0.1413,0,0,0.0,1,0.1239,0.0,0.1239,0.0,2,0.0545,0.0,0.1239,0.0,1,0.0095,0.0,0.1413,0.0,1,0.0095,0.0,0.1413
bookmia.01.83,a_game_of_thrones,0.7512,0.8305,0.0,0.0,0.1696,0,0,0.0,1,0.0192,0.0,0.0192,0.0,1,0.0372,0.0,0.1408,0.0,1,0.0457,0.0,0.1513,0.0,1,0.0465,0.0,0.1696
bookmia.01.87,a_game_of_thrones,0.2991,0.4326,0.0,0.0,0.158,0,0,0.0,2,0.0778,0.0,0.0778,0.0,2,0.1307,0.0,0.1307,0.0,2,0.0714,0.0,0.1524,0.0,2,0.0714,0.0,0.158
bookmia.01.88,a_game_of_thrones,0.7385,0.8304,0.0,0.0,0.1408,0,0,0.0,2,0.1289,0.0,0.1289,0.0,2,0.1289,0.0,0.1289,0.0,2,0.1257,0.0,0.1311,0.0,2,0.0952,0.0,0.1408
bookmia.01.89,a_game_of_thrones,0.7317,0.8451,0.0,0.0,0.1423,0,0,0.0,1,0.0609,0.0,0.0609,0.0,1,0.0656,0.0,0.0989,0.0,1,0.0656,0.0,0.1257,0.0,1,0.0884,0.0,0.1423
bookmia.01.90,a_game_of_thrones,0.3782,0.4928,0.0,0.0,0.1484,0,0,0.0,1,0.0098,0.0,0.0098,0.0,2,0.0755,0.0,0.1075,0.0,2,0.0631,0.0,0.1324,0.0,2,0.1283,0.0,0.1484
bookmia.01.97,a_game_of_thrones,0.0,0.1637,0.0,0.0,0.1568,0,0,0.0,2,0.0594,0.0,0.0594,0.0,2,0.0594,0.0,0.129,0.0,2,0.1084,0.0,0.1512,0.0,2,0.1084,0.0,0.1568
bookmia.07.02,casino_royale,0.803,0.8835,0.0,0.0,0.1608,0,0,0.0,1,0.1206,0.0,0.1206,0.0,2,0.0632,0.0,0.1206,0.0,2,0.106,0.0,0.1216,0.0,2,0.1096,0.0,0.1608
bookmia.07.03,casino_royale,0.5735,0.7166,0.0,0.0,0.1647,0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0517,0.0,0.1114,0.0,1,0.0431,0.0,0.1271,0.0,1,0.1485,0.0,0.1647
bookmia.07.04,casino_royale,0.684,0.8511,0.0,0.0,0.1458,0,0,0.0,0,0.0,0.0,0.0,0.0,1,0.0342,0.0,0.105,0.0,0,0.0,0.0,0.1458,0.0,1,0.0094,0.0,0.1458
bookmia.07.05,casino_royale,0.0,0.1703,0.0,0.0,0.1786,0,0,0.0,2,0.1111,0.0,0.1111,0.0,2,0.1111,0.0,0.1145,0.0,2,0.0837,0.0,0.1786,0.0,2,0.0884,0.0,0.1786
bookmia.07.06,casino_royale,0.8154,0.8983,0.0,0.0,0.1595,0,0,0.0,0,0.0,0.0,0.0,0.0,2,0.1269,0.0,0.1269,0.0,2,0.1236,0.0,0.1351,0.0,2,0.0942,0.0,0.1595
bookmia.07.07,casino_royale,0.1435,0.2821,0.0,0.0,0.1474,0,0,0.0,1,0.0345,0.0,0.0345,0.0,1,0.0092,0.0,0.0717,0.0,0,0.0,0.0,0.1474,0.0,0,0.0,0.0,0.1474
bookmia.07.08,casino_royale,0.0,0.1939,0.0,0.0,0.1525,0,0,0.0,2,0.0938,0.0,0.0938,0.0,1,0.0094,0.0,0.1222,0.0,1,0.0349,0.0,0.1525,0.0,2,0.0893,0.0,0.1525
bookmia.07.09,casino_royale,0.7799,0.8763,0.0,0.0,0.1787,0,0,0.0,0,0.0,0.0,0.0,0.0,2,0.0601,0.0,0.1509,0.0,2,0.1269,0.0,0.1645,0.0,1,0.0526,0.0,0.1787
bookmia.07.15,casino_royale,0.7897,0.8773,0.0,0.0,0.1658,0,0,0.0,1,0.0506,0.0,0.0506,0.0,2,0.0586,0.0,0.1585,0.0,1,0.0179,0.0,0.1585,0.0,1,0.0179,0.0,0.1658
bookmia.07.16,casino_royale,0.7767,0.852,0.0,0.0,0.1658,0,0,0.0,1,0.0977,0.0,0.0977,0.0,2,0.139,0.0,0.139,0.0,2,0.1061,0.0,0.139,0.0,2,0.1619,0.0,0.1658
bookmia.07.17,casino_royale,0.302,0.4011,0.0,0.0,0.1471,0,0,0.0,1,0.084,0.0,0.084,0.0,2,0.1418,0.0,0.1418,0.0,1,0.0196,0.0,0.1418,0.0,1,0.0196,0.0,0.1471
bookmia.07.20,casino_royale,0.5681,0.7278,0.0,0.0,0.1551,0,0,0.0,2,0.1294,0.0,0.1294,0.0,2,0.1294,0.0,0.1294,0.0,2,0.0816,0.0,0.1525,0.0,2,0.0816,0.0,0.1551
bookmia.07.24,casino_royale,0.5959,0.7003,0.0,0.0,0.1486,0,0,0.0,2,0.1486,0.0,0.1486,0.0,2,0.1134,0.0,0.1486,0.0,2,0.0847,0.0,0.1486,0.0,2,0.0977,0.0,0.1486
bookmia.07.25,casino_royale,0.743,0.8525,0.0,0.0,0.1283,0,0,0.0,2,0.0569,0.0,0.0569,0.0,2,0.0569,0.0,0.1253,0.0,1,0.0351,0.0,0.1253,0.0,1,0.128,0.0,0.1283
bookmia.07.26,casino_royale,0.2009,0.3499,0.0,0.0,0.1648,0,0,0.0,1,0.018,0.0,0.018,0.0,1,0.018,0.0,0.1275,0.0,2,0.018,0.0,0.1522,0.0,1,0.1053,0.0,0.1648
bookmia.07.28,casino_royale,0.493,0.6412,0.0,0.0,0.1692,0,0,0.0,2,0.0794,0.0,0.0794,0.0,2,0.0794,0.0,0.1237,0.0,1,0.0517,0.0,0.1692,0.0,2,0.1176,0.0,0.1692
bookmia.07.29,casino_royale,0.1866,0.3539,0.0,0.0,0.1495,0,0,0.0,1,0.0345,0.0,0.0345,0.0,1,0.0092,0.0,0.0939,0.0,2,0.1198,0.0,0.1495,0.0,2,0.1479,0.0,0.1495
bookmia.07.30,casino_royale,0.1238,0.2278,0.0,0.0,0.1547,0,0,0.0,2,0.0538,0.0,0.0538,0.0,2,0.0705,0.0,0.1102,0.0,2,0.1134,0.0,0.127,0.0,2,0.1425,0.0,0.1547
bookmia.07.31,casino_royale,0.1359,0.27,0.0,0.0,0.1568,0,0,0.0,1,0.0183,0.0,0.0183,0.0,3,0.0957,0.0,0.1467,0.0,0,0.0,0.0,0.1467,0.0,1,0.1481,0.0,0.1568
bookmia.07.32,casino_royale,0.0,0.1644,0.0,0.0,0.1496,0,0,0.0,2,0.0769,0.0,0.0769,0.0,2,0.1288,0.0,0.1288,0.0,2,0.1457,0.0,0.1496,0.0,2,0.1457,0.0,0.1496
bookmia.07.37,casino_royale,0.0,0.2043,0.0,0.0,0.1693,0,0,0.0,1,0.0608,0.0,0.0608,0.0,1,0.1345,0.0,0.1345,0.0,2,0.1589,0.0,0.1628,0.0,1,0.0094,0.0,0.1693
bookmia.07.40,casino_royale,0.7474,0.8324,0.0,0.0,0.1513,0,0,0.0,1,0.0581,0.0,0.0581,0.0,3,0.1197,0.0,0.1197,0.0,3,0.088,0.0,0.141,0.0,3,0.1301,0.0,0.1513
bookmia.07.41,casino_royale,0.1019,0.2681,0.0,0.0,0.1547,0,0,0.0,2,0.0536,0.0,0.0536,0.0,2,0.124,0.0,0.124,0.0,1,0.0707,0.0,0.1547,0.0,1,0.1045,0.0,0.1547
bookmia.07.43,casino_royale,0.7725,0.8406,0.0,0.0,0.1273,0,0,0.0,2,0.1026,0.0,0.1026,0.0,2,0.1026,0.0,0.1026,0.0,2,0.0628,0.0,0.1176,0.0,2,0.0628,0.0,0.1273
bookmia.07.44,casino_royale,0.7048,0.8495,0.0,0.0,0.1742,0,0,0.0,2,0.0593,0.0,0.0593,0.0,2,0.1073,0.0,0.1495,0.0,2,0.1544,0.0,0.169,0.0,2,0.1544,0.0,0.1742
bookmia.07.47,casino_royale,0.4569,0.5665,0.0,0.0,0.1604,0,0,0.0,0,0.0,0.0,0.0,0.0,2,0.0452,0.0,0.1098,0.0,2,0.1491,0.0,0.1491,0.0,2,0.0853,0.0,0.1604
bookmia.07.49,casino_royale,0.0,0.2122,0.0,0.0,0.2091,0,0,0.0,4,0.1021,0.0,0.1021,0.0,2,0.1444,0.0,0.1797,0.0,2,0.1444,0.0,0.1797,0.0,2,0.125,0.0,0.2091
bookmia.07.53,casino_royale,0.75,0.8548,0.0,0.0,0.1862,0,0,0.0,2,0.1322,0.0,0.1322,0.0,2,0.0494,0.0,0.1322,0.0,2,0.0543,0.0,0.1818,0.0,2,0.0693,0.0,0.1862
bookmia.07.54,casino_royale,0.7854,0.8798,0.0,0.0,0.1554,0,0,0.0,2,0.042,0.0,0.042,0.0,2,0.1246,0.0,0.1246,0.0,2,0.1246,0.0,0.1554,0.0,1,0.0091,0.0,0.1554
bookmia.07.55,casino_royale,0.2598,0.3794,0.0,0.0,0.1538,0,0,0.0,1,0.0763,0.0,0.0763,0.0,1,0.0763,0.0,0.1413,0.0,1,0.0548,0.0,0.1538,0.0,1,0.1269,0.0,0.1538
bookmia.07.56,casino_royale,0.7612,0.8366,0.0,0.0,0.1513,0,0,0.0,1,0.065,0.0,0.065,0.0,1,0.058,0.0,0.1246,0.0,2,0.1504,0.0,0.1513,0.0,1,0.0684,0.0,0.1513
bookmia.07.57,casino_royale,0.7295,0.8229,0.0,0.0,0.1629,0,0,0.0,1,0.0864,0.0,0.0864,0.0,1,0.0675,0.0,0.0905,0.0,2,0.0283,0.0,0.1405,0.0,2,0.109,0.0,0.1629
bookmia.07.59,casino_royale,0.5837,0.687,0.0,0.0,0.1615,0,0,0.0,2,0.0749,0.0,0.0749,0.0,2,0.1071,0.0,0.1135,0.0,2,0.0992,0.0,0.1571,0.0,2,0.0863,0.0,0.1615
bookmia.07.61,casino_royale,0.0,0.1341,0.0,0.0,0.1662,0,0,0.0,0,0.0,0.0,0.0,0.0,3,0.1408,0.0,0.1408,0.0,3,0.1408,0.0,0.1662,0.0,3,0.1408,0.0,0.1662
bookmia.07.62,casino_royale,0.4524,0.5574,0.0,0.0,0.1583,0,0,0.0,2,0.1318,0.0,0.1318,0.0,3,0.0603,0.0,0.1318,0.0,3,0.0536,0.0,0.1512,0.0,1,0.0095,0.0,0.1583
bookmia.07.63,casino_royale,0.2222,0.3415,0.0,0.0,0.1543,0,0,0.0,2,0.0758,0.0,0.0758,0.0,2,0.1181,0.0,0.1543,0.0,1,0.0101,0.0,0.1543,0.0,1,0.0101,0.0,0.1543
bookmia.07.66,casino_royale,0.2817,0.366,0.0,0.0,0.1622,0,0,0.0,1,0.0912,0.0,0.0912,0.0,2,0.0723,0.0,0.1366,0.0,2,0.0723,0.0,0.1622,0.0,2,0.1111,0.0,0.1622
bookmia.07.70,casino_royale,0.2245,0.3362,0.0,0.0,0.1429,0,0,0.0,2,0.0896,0.0,0.0896,0.0,1,0.0625,0.0,0.126,0.0,2,0.0887,0.0,0.1429,0.0,2,0.0887,0.0,0.1429
bookmia.07.72,casino_royale,0.7704,0.8678,0.0,0.0,0.1521,0,0,0.0,2,0.1183,0.0,0.1183,0.0,2,0.1107,0.0,0.1183,0.0,1,0.0102,0.0,0.1383,0.0,1,0.0102,0.0,0.1521
bookmia.07.73,casino_royale,0.8107,0.8954,0.0,0.0,0.1558,0,0,0.0,1,0.0556,0.0,0.0556,0.0,2,0.0662,0.0,0.1013,0.0,1,0.1126,0.0,0.1497,0.0,1,0.1126,0.0,0.1558
bookmia.07.77,casino_royale,0.1699,0.3198,0.0,0.0,0.1602,0,0,0.0,2,0.0681,0.0,0.0681,0.0,2,0.0653,0.0,0.1315,0.0,1,0.0862,0.0,0.134,0.0,2,0.1079,0.0,0.1602
bookmia.07.80,casino_royale,0.7756,0.8681,0.0,0.0,0.1644,0,0,0.0,0,0.0,0.0,0.0,0.0,3,0.0693,0.0,0.093,0.0,3,0.1538,0.0,0.1564,0.0,3,0.1644,0.0,0.1644
